销售日期,单品编码,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,均价,单品名称,分类编码,分类名称,损耗率,平均损耗率,批发价,加价率
2022-02-23,102900011000328,4.459,4.459,80.262,0.0,4.459,15,0,18.0,螺丝椒,1011010504,辣椒类,10.18,9.24,7.9,1.2784810126582276
2022-02-23,102900011006689,4.497,4.497,31.479,0.0,4.497,11,0,7.0,东门口小白菜,1011010101,花叶类,27.84,12.83,4.6,0.5217391304347827
2022-02-23,102900011006948,1.794,1.794,35.5212,0.0,1.794,5,0,19.8,外地茼蒿,1011010101,花叶类,26.16,12.83,11.64,0.7010309278350515
2022-02-23,102900011008164,2.62,2.62,8.908,0.0,2.62,7,0,3.3999999999999995,奶白菜,1011010101,花叶类,15.68,12.83,2.0,0.6999999999999997
2022-02-23,102900011022764,2.099,2.099,33.584,0.0,2.099,7,0,16.0,长线茄,1011010501,茄类,6.9,6.68,11.45,0.3973799126637556
2022-02-23,102900011023464,0.8150000000000001,0.8150000000000001,2.934,0.0,0.8150000000000001,2,0,3.6,小青菜(1),1011010101,花叶类,10.33,12.83,2.22,0.6216216216216215
2022-02-23,102900011030103,10.0,10.0,28.099999999999998,1.0,9.0,10,0,2.8099999999999996,茼蒿(份),1011010101,花叶类,9.43,12.83,1.68,0.6726190476190474
2022-02-23,102900011030110,9.0,9.0,28.5,3.0,6.0,9,0,3.1666666666666665,菠菜(份),1011010101,花叶类,9.43,12.83,1.3,1.4358974358974357
2022-02-23,102900011030141,3.0,3.0,7.5,0.0,3.0,3,0,2.5,上海青(份),1011010101,花叶类,9.43,12.83,1.18,1.1186440677966103
2022-02-23,102900011031100,13.0,13.0,135.1,2.0,11.0,13,0,10.392307692307693,小米椒(份),1011010504,辣椒类,9.43,9.24,7.24,0.43540161495962604
2022-02-23,102900011031582,4.0,4.0,12.0,2.0,2.0,4,0,3.0,青尖椒(份),1011010504,辣椒类,9.43,9.24,1.8,0.6666666666666665
2022-02-23,102900011032022,7.0,7.0,21.5,3.0,4.0,7,0,3.0714285714285716,小皱皮(份),1011010504,辣椒类,9.43,9.24,3.64,-0.1562009419152276
2022-02-23,102900011032220,4.0,4.0,27.6,0.0,4.0,4,0,6.9,水果辣椒(份),1011010504,辣椒类,9.43,9.24,6.08,0.13486842105263164
2022-02-23,102900011032244,2.0,2.0,9.6,2.0,0.0,2,0,4.8,红尖椒(份),1011010504,辣椒类,9.43,9.24,3.24,0.4814814814814814
2022-02-23,102900011032251,6.0,6.0,23.4,0.0,6.0,6,0,3.9,螺丝椒(份),1011010504,辣椒类,9.43,9.24,3.36,0.1607142857142858
2022-02-23,102900011032350,0.769,0.769,9.228,0.0,0.769,1,0,12.0,灯笼椒(2),1011010504,辣椒类,9.43,9.24,5.45,1.2018348623853212
2022-02-23,102900011032367,0.359,0.359,7.1082,0.0,0.359,1,0,19.8,红灯笼椒(2),1011010504,辣椒类,9.43,9.24,11.81,0.676545300592718
2022-02-23,102900051000463,0.435,0.435,5.22,0.0,0.435,1,0,12.0,圆茄子(2),1011010501,茄类,6.71,6.68,7.17,0.6736401673640167
2022-02-23,102900051004294,0.268,0.268,5.3064,0.0,0.268,2,0,19.799999999999997,青线椒,1011010504,辣椒类,7.8,9.24,11.65,0.6995708154506435
2022-02-23,102900051010455,1.422,1.422,9.953999999999999,0.0,1.422,2,0,6.999999999999999,黄白菜(2),1011010101,花叶类,15.61,12.83,2.87,1.439024390243902
2022-02-23,106949711300167,6.0,6.0,23.4,0.0,6.0,6,0,3.9,金针菇(袋)(2),1011010801,食用菌,6.64,9.45,1.99,0.9597989949748744
2022-02-23,106957634300010,2.0,2.0,5.8,0.0,2.0,2,0,2.9,白玉菇(盒),1011010801,食用菌,0.0,9.45,1.76,0.6477272727272727
2022-02-23,106957634300058,1.0,1.0,2.9,0.0,1.0,1,0,2.9,蟹味菇(盒),1011010801,食用菌,0.0,9.45,1.77,0.6384180790960452
2022-02-23,106971533455008,4.0,4.0,19.6,0.0,4.0,4,0,4.9,海鲜菇(袋)(3),1011010801,食用菌,1.3,9.45,2.43,1.0164609053497942
2022-02-24,102900005115779,9.207,9.207,110.48400000000001,0.0,9.207,24,0,12.0,云南生菜,1011010101,花叶类,15.25,12.83,8.38,0.431980906921241
2022-02-24,102900005115823,3.1319999999999997,3.1319999999999997,21.924,0.0,3.1319999999999997,7,0,7.000000000000001,上海青,1011010101,花叶类,14.43,12.83,4.18,0.6746411483253592
2022-02-24,102900005115861,5.866,5.866,11.732,0.0,5.866,12,0,2.0,牛首油菜,1011010101,花叶类,12.17,12.83,1.2,0.6666666666666667
2022-02-24,102900005115908,0.217,0.217,2.604,0.0,0.217,1,0,12.0,菜心,1011010101,花叶类,13.7,12.83,5.0,1.4
2022-02-24,102900005115984,4.9,4.9,39.2,0.0,4.9,8,0,8.0,云南油麦菜,1011010101,花叶类,12.81,12.83,3.78,1.1164021164021167
2022-02-24,102900005116219,0.9590000000000001,0.9590000000000001,18.988200000000003,0.0,0.9590000000000001,4,0,19.8,红尖椒,1011010504,辣椒类,6.73,9.24,10.14,0.9526627218934911
2022-02-24,102900005116233,2.827,2.827,45.232,0.0,2.827,11,0,16.0,红椒(1),1011010504,辣椒类,11.76,9.24,9.05,0.7679558011049723
2022-02-24,102900005116257,8.313,8.313,83.13,0.0,8.313,18,0,9.999999999999998,紫茄子(2),1011010501,茄类,6.07,6.68,6.3,0.587301587301587
2022-02-24,102900005116530,5.0969999999999995,5.0969999999999995,91.746,0.0,5.0969999999999995,27,0,18.0,西峡香菇(1),1011010801,食用菌,13.82,9.45,11.2,0.6071428571428572
2022-02-24,102900005116714,34.624,34.624,276.992,0.0,34.624,69,0,8.0,西兰花,1011010201,花菜类,9.26,15.51,5.74,0.39372822299651555
2022-02-24,102900005116899,19.778,19.778,158.224,0.0,19.778,29,0,8.0,净藕(1),1011010402,水生根茎类,5.54,13.65,5.0,0.6000000000000001
2022-02-24,102900005116943,0.8859999999999999,0.8859999999999999,20.9096,0.0,0.8859999999999999,6,0,23.600000000000005,红杭椒,1011010504,辣椒类,9.99,9.24,14.98,0.5754339118825103
2022-02-24,102900005118817,0.854,0.854,6.832,0.0,0.854,3,0,8.0,菠菜,1011010101,花叶类,18.51,12.83,4.26,0.8779342723004695
2022-02-24,102900005122654,1.839,1.839,12.873000000000001,0.0,1.839,5,0,7.000000000000001,枝江红菜苔,1011010101,花叶类,11.38,12.83,3.26,1.1472392638036815
2022-02-24,102900011000328,3.8810000000000002,3.8810000000000002,69.858,0.0,3.8810000000000002,13,0,18.0,螺丝椒,1011010504,辣椒类,10.18,9.24,10.81,0.6651248843663273
2022-02-24,102900011006689,2.559,2.559,17.913,0.0,2.559,8,0,7.0,东门口小白菜,1011010101,花叶类,27.84,12.83,4.95,0.41414141414141414
2022-02-24,102900011008164,2.9459999999999997,2.9459999999999997,10.0164,0.0,2.9459999999999997,9,0,3.400000000000001,奶白菜,1011010101,花叶类,15.68,12.83,2.0,0.7000000000000004
2022-02-24,102900011016701,20.208,20.208,282.912,0.0,20.208,49,0,14.0,芜湖青椒(1),1011010504,辣椒类,5.7,9.24,7.46,0.8766756032171581
2022-02-24,102900011022764,2.481,2.481,39.696,0.0,2.481,7,0,16.0,长线茄,1011010501,茄类,6.9,6.68,11.46,0.3961605584642234
2022-02-24,102900011023464,3.061,3.061,11.0196,0.0,3.061,7,0,3.6,小青菜(1),1011010101,花叶类,10.33,12.83,2.55,0.41176470588235303
2022-02-24,102900011030103,10.0,10.0,27.2,2.0,8.0,10,0,2.7199999999999998,茼蒿(份),1011010101,花叶类,9.43,12.83,1.71,0.5906432748538011
2022-02-24,102900011030110,20.0,20.0,58.0,12.0,8.0,20,0,2.9,菠菜(份),1011010101,花叶类,9.43,12.83,1.28,1.265625
2022-02-24,102900011030134,6.0,6.0,21.0,2.0,4.0,6,0,3.5,菜心(份),1011010101,花叶类,9.43,12.83,2.82,0.24113475177304977
2022-02-24,102900011030141,4.0,4.0,8.6,2.0,2.0,4,0,2.15,上海青(份),1011010101,花叶类,9.43,12.83,1.25,0.72
2022-02-24,102900011030608,1.0,1.0,4.1,1.0,0.0,1,0,4.1,牛排菇(盒),1011010801,食用菌,19.8,9.45,6.44,-0.3633540372670808
2022-02-24,102900011031100,12.0,12.0,114.3,5.0,7.0,12,0,9.525,小米椒(份),1011010504,辣椒类,9.43,9.24,7.24,0.31560773480662974
2022-02-24,102900011031582,5.0,5.0,14.5,3.0,2.0,5,0,2.9,青尖椒(份),1011010504,辣椒类,9.43,9.24,1.87,0.5508021390374329
2022-02-24,102900011032022,8.0,8.0,23.0,5.0,3.0,8,0,2.875,小皱皮(份),1011010504,辣椒类,9.43,9.24,3.64,-0.2101648351648352
2022-02-24,102900011032220,1.0,1.0,6.9,0.0,1.0,1,0,6.9,水果辣椒(份),1011010504,辣椒类,9.43,9.24,6.08,0.13486842105263164
2022-02-24,102900011032244,3.0,3.0,18.6,1.0,2.0,3,0,6.2,红尖椒(份),1011010504,辣椒类,9.43,9.24,3.32,0.8674698795180724
2022-02-24,102900011032251,1.0,1.0,2.7,1.0,0.0,1,0,2.7,螺丝椒(份),1011010504,辣椒类,9.43,9.24,3.46,-0.21965317919075134
2022-02-24,102900011032350,1.021,1.021,16.336,0.0,1.021,3,0,16.0,灯笼椒(2),1011010504,辣椒类,9.43,9.24,5.45,1.9357798165137612
2022-02-24,102900051000463,0.501,0.501,7.014,0.0,0.501,1,0,14.0,圆茄子(2),1011010501,茄类,6.71,6.68,7.26,0.9283746556473831
2022-02-24,102900051004294,0.925,0.925,18.315,0.0,0.925,6,0,19.8,青线椒,1011010504,辣椒类,7.8,9.24,12.13,0.6323165704863973
2022-02-24,102900051010455,0.565,0.565,4.52,0.0,0.565,1,0,8.0,黄白菜(2),1011010101,花叶类,15.61,12.83,4.18,0.9138755980861246
2022-02-24,106949711300167,10.0,10.0,39.0,0.0,10.0,10,0,3.9,金针菇(袋)(2),1011010801,食用菌,6.64,9.45,2.14,0.8224299065420559
2022-02-24,106957634300010,3.0,3.0,8.7,0.0,3.0,3,0,2.9,白玉菇(盒),1011010801,食用菌,0.0,9.45,1.74,0.6666666666666665
2022-02-24,106971533455008,8.0,8.0,39.2,0.0,8.0,8,0,4.9,海鲜菇(袋)(3),1011010801,食用菌,1.3,9.45,2.37,1.0675105485232068
2022-02-25,102900005115779,11.885,11.885,166.39,0.0,11.885,34,0,13.999999999999998,云南生菜,1011010101,花叶类,15.25,12.83,8.38,0.6706443914081142
2022-02-25,102900005115823,7.183,7.183,50.281,0.0,7.183,16,0,7.0,上海青,1011010101,花叶类,14.43,12.83,4.18,0.6746411483253589
2022-02-25,102900005115854,3.0909999999999997,3.0909999999999997,24.727999999999998,0.0,3.0909999999999997,7,0,8.0,萝卜叶,1011010101,花叶类,5.35,12.83,5.17,0.5473887814313347
2022-02-25,102900005115861,5.1,5.1,10.2,0.0,5.1,8,0,2.0,牛首油菜,1011010101,花叶类,12.17,12.83,6.41,-0.6879875195007801
2022-02-25,102900005115984,6.362,6.362,57.257999999999996,0.0,6.362,14,0,9.0,云南油麦菜,1011010101,花叶类,12.81,12.83,3.78,1.380952380952381
2022-02-25,102900005116219,0.793,0.793,15.701400000000001,0.0,0.793,5,0,19.8,红尖椒,1011010504,辣椒类,6.73,9.24,10.14,0.9526627218934911
2022-02-25,102900005116226,1.8270000000000002,1.8270000000000002,25.578000000000003,0.0,1.8270000000000002,4,0,14.0,青尖椒,1011010504,辣椒类,6.72,9.24,8.0,0.75
2022-02-25,102900005116233,2.238,2.238,35.808,0.0,2.238,12,0,16.0,红椒(1),1011010504,辣椒类,11.76,9.24,9.01,0.7758046614872365
2022-02-25,102900005116257,11.746,11.746,117.46000000000001,0.0,11.746,25,0,10.0,紫茄子(2),1011010501,茄类,6.07,6.68,6.19,0.615508885298869
2022-02-25,102900005116509,1.48,1.48,17.759999999999998,0.0,1.48,3,0,11.999999999999998,青茄子(1),1011010501,茄类,5.01,6.68,7.5,0.5999999999999999
2022-02-25,102900005116530,10.498,10.498,188.964,0.0,10.498,47,0,18.0,西峡香菇(1),1011010801,食用菌,13.82,9.45,6.44,1.7950310559006208
2022-02-25,102900005116714,25.668,25.668,205.344,0.0,25.668,51,0,8.0,西兰花,1011010201,花菜类,9.26,15.51,6.0,0.33333333333333326
2022-02-25,102900005116899,23.644,23.644,189.152,0.0,23.644,34,0,8.0,净藕(1),1011010402,水生根茎类,5.54,13.65,5.0,0.6000000000000001
2022-02-25,102900005116943,0.979,0.979,23.104400000000002,0.0,0.979,7,0,23.6,红杭椒,1011010504,辣椒类,9.99,9.24,15.62,0.5108834827144688
2022-02-25,102900005118817,8.27,8.27,66.16,0.0,8.27,19,0,8.0,菠菜,1011010101,花叶类,18.51,12.83,4.36,0.8348623853211008
2022-02-25,102900005122654,4.397,4.397,30.779,0.0,4.397,11,0,7.0,枝江红菜苔,1011010101,花叶类,11.38,12.83,3.26,1.147239263803681
2022-02-25,102900011000328,3.613,3.613,65.034,0.0,3.613,13,0,18.0,螺丝椒,1011010504,辣椒类,10.18,9.24,10.81,0.6651248843663273
2022-02-25,102900011006689,5.604,5.604,39.228,0.0,5.604,14,0,7.0,东门口小白菜,1011010101,花叶类,27.84,12.83,5.27,0.32827324478178377
2022-02-25,102900011008164,1.428,1.428,4.8552,0.0,1.428,3,0,3.4,奶白菜,1011010101,花叶类,15.68,12.83,2.0,0.7
2022-02-25,102900011016701,23.868,23.868,334.152,0.0,23.868,64,0,14.0,芜湖青椒(1),1011010504,辣椒类,5.7,9.24,7.63,0.834862385321101
2022-02-25,102900011021842,20.0,20.0,198.0,0.0,20.0,20,0,9.9,洪湖莲藕(粉藕),1011010402,水生根茎类,11.81,13.65,7.5,0.32000000000000006
2022-02-25,102900011022764,1.936,1.936,30.976,0.0,1.936,6,0,16.0,长线茄,1011010501,茄类,6.9,6.68,11.45,0.3973799126637556
2022-02-25,102900011023464,3.0060000000000002,3.0060000000000002,10.8216,0.0,3.0060000000000002,8,0,3.5999999999999996,小青菜(1),1011010101,花叶类,10.33,12.83,2.55,0.4117647058823528
2022-02-25,102900011030103,9.0,9.0,26.099999999999998,0.0,9.0,9,0,2.9,茼蒿(份),1011010101,花叶类,9.43,12.83,1.69,0.7159763313609468
2022-02-25,102900011030110,11.0,11.0,34.5,4.0,7.0,11,0,3.1363636363636362,菠菜(份),1011010101,花叶类,9.43,12.83,1.83,0.713859910581222
2022-02-25,102900011030134,7.0,7.0,26.1,1.0,6.0,7,0,3.7285714285714286,菜心(份),1011010101,花叶类,9.43,12.83,2.21,0.687136393018746
2022-02-25,102900011030141,10.0,10.0,20.8,6.0,4.0,10,0,2.08,上海青(份),1011010101,花叶类,9.43,12.83,1.28,0.625
2022-02-25,102900011031100,11.0,11.0,106.7,4.0,7.0,11,0,9.700000000000001,小米椒(份),1011010504,辣椒类,9.43,9.24,7.62,0.27296587926509197
2022-02-25,102900011031582,3.0,3.0,7.5,3.0,0.0,3,0,2.5,青尖椒(份),1011010504,辣椒类,9.43,9.24,1.87,0.33689839572192515
2022-02-25,102900011032022,9.0,9.0,28.5,3.0,6.0,9,0,3.1666666666666665,小皱皮(份),1011010504,辣椒类,9.43,9.24,2.63,0.2040557667934093
2022-02-25,102900011032176,2.0,2.0,7.8,0.0,2.0,2,0,3.9,紫苏(份),1011010101,花叶类,9.43,12.83,1.83,1.1311475409836063
2022-02-25,102900011032220,5.0,5.0,24.0,5.0,0.0,5,0,4.8,水果辣椒(份),1011010504,辣椒类,9.43,9.24,6.08,-0.21052631578947367
2022-02-25,102900011032244,3.0,3.0,16.5,2.0,1.0,3,0,5.5,红尖椒(份),1011010504,辣椒类,9.43,9.24,3.26,0.6871165644171779
2022-02-25,102900011032367,0.647,0.647,12.8106,0.0,0.647,1,0,19.8,红灯笼椒(2),1011010504,辣椒类,9.43,9.24,11.82,0.6751269035532994
2022-02-25,102900051004294,1.574,1.574,33.998400000000004,0.0,1.574,8,0,21.6,青线椒,1011010504,辣椒类,7.8,9.24,12.66,0.7061611374407584
2022-02-25,102900051010455,1.106,1.106,8.848,0.0,1.106,2,0,8.0,黄白菜(2),1011010101,花叶类,15.61,12.83,4.17,0.9184652278177459
2022-02-25,106949711300167,13.0,13.0,50.699999999999996,0.0,13.0,13,0,3.8999999999999995,金针菇(袋)(2),1011010801,食用菌,6.64,9.45,1.92,1.03125
2022-02-25,106957634300010,1.0,1.0,2.9,0.0,1.0,1,0,2.9,白玉菇(盒),1011010801,食用菌,0.0,9.45,1.72,0.6860465116279069
2022-02-25,106957634300058,2.0,2.0,5.8,0.0,2.0,2,0,2.9,蟹味菇(盒),1011010801,食用菌,0.0,9.45,1.72,0.6860465116279069
2022-02-25,106971533455008,7.0,7.0,34.300000000000004,0.0,7.0,7,0,4.9,海鲜菇(袋)(3),1011010801,食用菌,1.3,9.45,2.37,1.0675105485232068
2022-02-26,102900005115779,23.166,23.166,324.324,0.0,23.166,59,0,14.0,云南生菜,1011010101,花叶类,15.25,12.83,8.45,0.6568047337278109
2022-02-26,102900005115823,11.848,11.848,94.784,0.0,11.848,22,0,8.0,上海青,1011010101,花叶类,14.43,12.83,4.31,0.8561484918793505
2022-02-26,102900005115854,1.4580000000000002,1.4580000000000002,11.664000000000001,0.0,1.4580000000000002,3,0,8.0,萝卜叶,1011010101,花叶类,5.35,12.83,4.43,0.8058690744920995
2022-02-26,102900005115861,1.53,1.53,3.06,0.0,1.53,5,0,2.0,牛首油菜,1011010101,花叶类,12.17,12.83,1.2,0.6666666666666667
2022-02-26,102900005115984,13.338000000000001,13.338000000000001,120.042,0.0,13.338000000000001,28,0,9.0,云南油麦菜,1011010101,花叶类,12.81,12.83,3.78,1.380952380952381
2022-02-26,102900005116219,1.045,1.045,20.691000000000003,0.0,1.045,4,0,19.800000000000004,红尖椒,1011010504,辣椒类,6.73,9.24,10.94,0.8098720292504575
2022-02-26,102900005116226,1.405,1.405,19.67,0.0,1.405,4,0,14.000000000000002,青尖椒,1011010504,辣椒类,6.72,9.24,8.0,0.7500000000000002
2022-02-26,102900005116233,5.553,5.553,88.848,0.0,5.553,20,0,16.0,红椒(1),1011010504,辣椒类,11.76,9.24,10.13,0.5794669299111548
2022-02-26,102900005116257,14.959,14.959,149.59,0.0,14.959,32,0,10.0,紫茄子(2),1011010501,茄类,6.07,6.68,6.36,0.5723270440251571
2022-02-26,102900005116509,2.7590000000000003,2.7590000000000003,33.108000000000004,0.0,2.7590000000000003,4,0,12.0,青茄子(1),1011010501,茄类,5.01,6.68,6.67,0.7991004497751124
2022-02-26,102900005116530,8.56,8.56,154.08,0.0,8.56,37,0,18.0,西峡香菇(1),1011010801,食用菌,13.82,9.45,11.2,0.6071428571428572
2022-02-26,102900005116714,29.244,29.244,292.44,0.0,29.244,61,0,10.0,西兰花,1011010201,花菜类,9.26,15.51,6.07,0.6474464579901154
2022-02-26,102900005116899,40.831,40.831,326.648,0.0,40.831,60,0,8.0,净藕(1),1011010402,水生根茎类,5.54,13.65,4.85,0.6494845360824744
2022-02-26,102900005116943,1.425,1.425,33.63,0.0,1.425,11,0,23.6,红杭椒,1011010504,辣椒类,9.99,9.24,13.85,0.7039711191335742
2022-02-26,102900005118817,4.763,4.763,38.104,0.0,4.763,18,0,8.0,菠菜,1011010101,花叶类,18.51,12.83,4.1,0.9512195121951221
2022-02-26,102900005122654,11.331,11.331,36.2592,0.0,11.331,27,0,3.2,枝江红菜苔,1011010101,花叶类,11.38,12.83,2.45,0.30612244897959173
2022-02-26,102900011000328,6.069,6.069,109.242,0.0,6.069,19,0,18.0,螺丝椒,1011010504,辣椒类,10.18,9.24,10.6,0.6981132075471699
2022-02-26,102900011006689,1.695,1.695,11.865,0.0,1.695,4,0,7.0,东门口小白菜,1011010101,花叶类,27.84,12.83,3.74,0.8716577540106951
2022-02-26,102900011007495,0.653,0.653,32.3888,0.0,0.653,4,0,49.6,蒲公英,1011010101,花叶类,15.92,12.83,35.1,0.41310541310541304
2022-02-26,102900011008164,5.773,5.773,19.6282,0.0,5.773,12,0,3.4,奶白菜,1011010101,花叶类,15.68,12.83,2.0,0.7
2022-02-26,102900011008515,0.122,0.122,1.708,0.0,0.122,1,0,14.0,面条菜,1011010101,花叶类,12.8,12.83,7.46,0.8766756032171581
2022-02-26,102900011013274,2.0,2.0,19.8,0.0,2.0,2,0,9.9,白玉菇(袋),1011010801,食用菌,6.57,9.45,4.12,1.4029126213592233
2022-02-26,102900011016701,41.639,41.639,416.39,0.0,41.639,109,0,9.999999999999998,芜湖青椒(1),1011010504,辣椒类,5.7,9.24,8.78,0.1389521640091116
2022-02-26,102900011022764,4.319,4.319,69.104,0.0,4.319,12,0,16.0,长线茄,1011010501,茄类,6.9,6.68,13.33,0.2003000750187547
2022-02-26,102900011023464,6.854,6.854,24.674400000000002,0.0,6.854,18,0,3.6,小青菜(1),1011010101,花叶类,10.33,12.83,2.08,0.7307692307692308
2022-02-26,102900011030103,9.0,9.0,26.099999999999998,0.0,9.0,9,0,2.9,茼蒿(份),1011010101,花叶类,9.43,12.83,1.61,0.8012422360248446
2022-02-26,102900011030110,15.0,15.0,40.8,3.0,12.0,15,0,2.7199999999999998,菠菜(份),1011010101,花叶类,9.43,12.83,1.87,0.45454545454545436
2022-02-26,102900011030134,3.0,3.0,11.7,0.0,3.0,3,0,3.9,菜心(份),1011010101,花叶类,9.43,12.83,2.21,0.7647058823529411
2022-02-26,102900011030141,7.0,7.0,17.5,0.0,7.0,7,0,2.5,上海青(份),1011010101,花叶类,9.43,12.83,1.31,0.9083969465648853
2022-02-26,102900011031100,16.0,16.0,174.4,0.0,16.0,16,0,10.9,小米椒(份),1011010504,辣椒类,9.43,9.24,9.28,0.17456896551724155
2022-02-26,102900011031582,3.0,3.0,9.5,1.0,2.0,3,0,3.1666666666666665,青尖椒(份),1011010504,辣椒类,9.43,9.24,1.87,0.6934046345811049
2022-02-26,102900011032022,4.0,4.0,14.0,0.0,4.0,4,0,3.5,小皱皮(份),1011010504,辣椒类,9.43,9.24,3.64,-0.03846153846153855
2022-02-26,102900011032213,2.0,2.0,11.8,0.0,2.0,2,0,5.9,红杭椒(份),1011010504,辣椒类,9.43,9.24,3.55,0.6619718309859157
2022-02-26,102900011032220,5.0,5.0,32.4,1.0,4.0,5,0,6.4799999999999995,水果辣椒(份),1011010504,辣椒类,9.43,9.24,5.98,0.08361204013377921
2022-02-26,102900011032244,2.0,2.0,11.7,1.0,1.0,2,0,5.85,红尖椒(份),1011010504,辣椒类,9.43,9.24,3.26,0.794478527607362
2022-02-26,102900011032251,4.0,4.0,15.6,0.0,4.0,4,0,3.9,螺丝椒(份),1011010504,辣椒类,9.43,9.24,3.46,0.12716763005780352
2022-02-26,102900011032350,0.363,0.363,5.808,0.0,0.363,1,0,16.0,灯笼椒(2),1011010504,辣椒类,9.43,9.24,5.45,1.9357798165137612
2022-02-26,102900011032367,1.575,1.575,31.185000000000002,0.0,1.575,3,0,19.8,红灯笼椒(2),1011010504,辣椒类,9.43,9.24,10.13,0.9545903257650543
2022-02-26,102900051000463,0.376,0.376,4.5120000000000005,0.0,0.376,1,0,12.000000000000002,圆茄子(2),1011010501,茄类,6.71,6.68,7.47,0.6064257028112452
2022-02-26,102900051004294,1.203,1.203,25.984800000000003,0.0,1.203,6,0,21.6,青线椒,1011010504,辣椒类,7.8,9.24,12.89,0.6757176105508147
2022-02-26,102900051010455,1.976,1.976,17.784,0.0,1.976,4,0,9.0,黄白菜(2),1011010101,花叶类,15.61,12.83,4.34,1.0737327188940093
2022-02-26,106949711300167,11.0,11.0,42.9,0.0,11.0,11,0,3.9,金针菇(袋)(2),1011010801,食用菌,6.64,9.45,1.8,1.1666666666666665
2022-02-26,106957634300010,8.0,8.0,23.2,0.0,8.0,8,0,2.9,白玉菇(盒),1011010801,食用菌,0.0,9.45,1.64,0.7682926829268293
2022-02-26,106957634300058,2.0,2.0,5.8,0.0,2.0,2,0,2.9,蟹味菇(盒),1011010801,食用菌,0.0,9.45,1.5,0.9333333333333333
2022-02-26,106971533455008,13.0,13.0,63.7,0.0,13.0,13,0,4.9,海鲜菇(袋)(3),1011010801,食用菌,1.3,9.45,2.11,1.322274881516588
2022-02-27,102900005115779,13.021,13.021,156.252,0.0,13.021,38,0,12.0,云南生菜,1011010101,花叶类,15.25,12.83,9.1,0.31868131868131866
2022-02-27,102900005115823,9.224,9.224,73.792,0.0,9.224,19,0,8.0,上海青,1011010101,花叶类,14.43,12.83,3.12,1.5641025641025639
2022-02-27,102900005115854,2.06,2.06,16.48,0.0,2.06,4,0,8.0,萝卜叶,1011010101,花叶类,5.35,12.83,4.16,0.9230769230769229
2022-02-27,102900005115861,3.774,3.774,7.548,0.0,3.774,6,0,2.0,牛首油菜,1011010101,花叶类,12.17,12.83,1.2,0.6666666666666667
2022-02-27,102900005115984,9.242,9.242,83.178,0.0,9.242,19,0,8.999999999999998,云南油麦菜,1011010101,花叶类,12.81,12.83,4.47,1.013422818791946
2022-02-27,102900005116219,1.758,1.758,34.8084,0.0,1.758,8,0,19.8,红尖椒,1011010504,辣椒类,6.73,9.24,10.93,0.8115279048490394
2022-02-27,102900005116226,1.826,1.826,25.564,0.0,1.826,6,0,14.0,青尖椒,1011010504,辣椒类,6.72,9.24,8.0,0.75
2022-02-27,102900005116233,3.687,3.687,56.042399999999994,0.0,3.687,16,0,15.2,红椒(1),1011010504,辣椒类,11.76,9.24,10.82,0.40480591497227336
2022-02-27,102900005116257,10.724,10.724,107.24000000000001,0.0,10.724,26,0,10.0,紫茄子(2),1011010501,茄类,6.07,6.68,6.6,0.5151515151515151
2022-02-27,102900005116509,1.8900000000000001,1.8900000000000001,22.68,0.0,1.8900000000000001,3,0,11.999999999999998,青茄子(1),1011010501,茄类,5.01,6.68,7.81,0.5364916773367476
2022-02-27,102900005116530,6.748,6.748,121.464,0.0,6.748,35,0,18.0,西峡香菇(1),1011010801,食用菌,13.82,9.45,11.2,0.6071428571428572
2022-02-27,102900005116714,34.072,34.072,340.72,0.0,34.072,70,0,10.0,西兰花,1011010201,花菜类,9.26,15.51,6.6,0.5151515151515151
2022-02-27,102900005116899,34.211999999999996,33.609,268.872,0.0,33.609,56,0,8.0,净藕(1),1011010402,水生根茎类,5.54,13.65,4.8,0.6666666666666667
2022-02-27,102900005116943,0.318,0.318,7.5048,0.0,0.318,2,0,23.6,红杭椒,1011010504,辣椒类,9.99,9.24,13.61,0.7340191036002941
2022-02-27,102900005118817,5.655,5.655,45.24,0.0,5.655,16,0,8.0,菠菜,1011010101,花叶类,18.51,12.83,4.04,0.9801980198019802
2022-02-27,102900005122654,15.543,15.543,49.7376,0.0,15.543,32,0,3.2,枝江红菜苔,1011010101,花叶类,11.38,12.83,1.28,1.5
2022-02-27,102900011000328,10.987,10.987,197.766,0.0,10.987,31,0,18.0,螺丝椒,1011010504,辣椒类,10.18,9.24,10.6,0.6981132075471699
2022-02-27,102900011006689,5.159,5.159,36.113,0.0,5.159,15,0,7.0,东门口小白菜,1011010101,花叶类,27.84,12.83,3.74,0.8716577540106951
2022-02-27,102900011008164,7.323,7.323,24.8982,0.0,7.323,16,0,3.4,奶白菜,1011010101,花叶类,15.68,12.83,2.0,0.7
2022-02-27,102900011016701,38.889,38.889,388.89,0.0,38.889,102,0,9.999999999999998,芜湖青椒(1),1011010504,辣椒类,5.7,9.24,9.95,0.005025125628140614
2022-02-27,102900011022764,4.58,4.58,73.28,0.0,4.58,14,0,16.0,长线茄,1011010501,茄类,6.9,6.68,14.1,0.13475177304964547
2022-02-27,102900011023464,1.9380000000000002,1.9380000000000002,6.976800000000001,0.0,1.9380000000000002,6,0,3.6,小青菜(1),1011010101,花叶类,10.33,12.83,2.04,0.7647058823529411
