销售日期,分类编码,分类名称,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,在售单品数,均价,平均损耗率,批发价均值,批发价加权,加价率
2022-04-27,1011010101,花叶类,88.807,88.807,474.1012,3.0,85.807,183,0,23,5.338556645309492,12.83,7.0633540789043865,3.26720562568266,0.6339824476746967
2022-04-27,1011010201,花菜类,9.138,9.138,109.656,0.0,9.138,22,0,1,12.0,15.51,6.626250712250713,7.44,0.6129032258064515
2022-04-27,1011010402,水生根茎类,2.398,2.398,22.150199999999998,0.947,1.451,6,0,2,9.23694745621351,13.65,9.237500629564341,8.488215179316096,0.08820844677947237
2022-04-27,1011010501,茄类,24.953,24.953,234.596,0.0,24.953,56,0,4,9.401514847914079,6.68,5.047702068965517,5.6914723680519375,0.6518598773645641
2022-04-27,1011010504,辣椒类,64.366,64.366,509.2136,4.0,60.366,120,0,14,7.911220209427337,9.24,5.855430210450151,4.984311282354038,0.587224344802749
2022-04-27,1011010801,食用菌,27.102,27.102,252.87720000000002,2.559,24.543,64,0,9,9.330573389417756,9.45,8.605071810176902,5.725895505866726,0.6295395855299304
2022-04-28,1011010101,花叶类,111.594,111.594,545.7222,5.0,106.594,219,0,24,4.890246787461692,12.83,7.094054078904387,3.1646915604781616,0.5452522604518246
2022-04-28,1011010201,花菜类,11.202,11.202,134.424,0.0,11.202,23,0,1,12.0,15.51,6.5362507122507125,7.18,0.6713091922005572
2022-04-28,1011010402,水生根茎类,2.1390000000000002,2.1390000000000002,26.489,0.0,2.1390000000000002,5,0,2,12.383824216923795,13.65,9.209605892722236,8.94818139317438,0.38394872352164233
2022-04-28,1011010501,茄类,21.918,21.918,205.512,0.0,21.918,45,0,2,9.37640295647413,6.68,5.061702068965517,6.178130303859842,0.5176764644501168
2022-04-28,1011010504,辣椒类,80.389,80.389,660.0256,9.0,71.389,164,0,14,8.21039694485564,9.24,6.144763543783483,6.094164748908432,0.3472554949103175
2022-04-28,1011010801,食用菌,16.357,16.357,185.09720000000002,1.351,15.006,44,0,8,11.316084856636303,9.45,8.545210699065791,6.830612581769272,0.6566720365371972
2022-04-29,1011010101,花叶类,106.05199999999999,106.05199999999999,519.2018,8.0,98.05199999999999,197,0,25,4.895728510541999,12.83,7.078654078904387,2.84966648436616,0.7180005230089008
2022-04-29,1011010201,花菜类,21.479,21.479,258.478,0.0,21.479,42,0,2,12.033986684668747,15.51,6.524250712250712,7.21959448763909,0.6668507774602217
2022-04-29,1011010402,水生根茎类,7.1499999999999995,7.1499999999999995,81.306,0.0,7.1499999999999995,14,0,2,11.371468531468532,13.65,9.209605892722236,7.112727272727272,0.5987494100991035
2022-04-29,1011010501,茄类,29.707,29.707,234.4008,0.0,29.707,55,0,3,7.890423132595012,6.68,5.063702068965517,5.1690429865014975,0.5264765940620264
2022-04-29,1011010504,辣椒类,96.804,96.804,756.4174,6.0,90.804,179,0,15,7.813906450146688,9.24,5.576763543783484,5.107273356472873,0.5299565746257686
2022-04-29,1011010801,食用菌,24.064,24.064,338.69800000000004,3.3129999999999997,20.751,74,0,8,14.074883643617023,9.45,8.516044032399124,8.729601894946807,0.6123167829410836
2022-04-30,1011010101,花叶类,143.039,142.039,857.508,0.0,142.039,324,0,15,6.03713064721661,12.83,7.069154078904387,3.628153957715838,0.6639676037941296
2022-04-30,1011010201,花菜类,28.319,28.319,283.19,0.0,28.319,62,0,1,10.0,15.51,6.420250712250713,6.7700000000000005,0.4771048744460855
2022-04-30,1011010402,水生根茎类,9.22,9.22,82.98,0.0,9.22,14,0,1,9.0,13.65,9.202237471669605,5.4,0.6666666666666665
2022-04-30,1011010501,茄类,35.229,35.229,318.1612,0.0,35.229,72,0,3,9.031229952595874,6.68,4.953702068965518,5.530367311022169,0.6330253389492579
2022-04-30,1011010504,辣椒类,81.21,81.21,638.9932,6.0,75.21,186,0,12,7.868405368796947,9.24,5.973652432672372,4.728863686738087,0.6639103789063705
2022-04-30,1011010801,食用菌,34.151,34.151,348.2198,0.387,33.764,79,0,5,10.196474480981523,9.45,8.539794032399122,6.2462879564288025,0.6324054465800142
2022-05-01,1011010101,花叶类,147.275,147.275,898.6082,9.598,137.677,284,0,19,6.101566457307757,12.83,7.0530540789043865,3.6176260736717025,0.6866216499581406
2022-05-01,1011010201,花菜类,23.295,23.295,232.95,0.0,23.295,49,0,1,9.999999999999998,15.51,6.222250712250712,6.13,0.6313213703099507
2022-05-01,1011010402,水生根茎类,10.863,10.863,150.2738,0.0,10.863,20,0,3,13.833545061216975,13.65,8.691184840090656,9.171295222314278,0.5083523892633159
2022-05-01,1011010501,茄类,36.606,36.606,332.5316,0.0,36.606,72,0,4,9.084073649128559,6.68,5.133702068965517,5.702484838551057,0.5930026832717943
2022-05-01,1011010504,辣椒类,65.841,65.841,479.338,0.0,65.841,155,0,3,7.280235719384579,9.24,6.426096877116818,4.119438647651159,0.7672882987432421
2022-05-01,1011010801,食用菌,33.083,33.083,234.767,3.0,30.083,60,0,4,7.096303237312215,9.45,8.53771069906579,4.152171810295318,0.7090581896724306
2022-05-02,1011010101,花叶类,115.468,115.468,755.5264,0.0,115.468,266,0,17,6.543166938026119,12.83,7.035854078904387,3.715227855336543,0.7611751399385995
2022-05-02,1011010201,花菜类,13.734,13.734,112.542,12.399000000000001,1.335,31,0,1,8.194408038444736,15.51,6.154250712250713,5.75,0.42511444146864985
2022-05-02,1011010402,水生根茎类,8.503,8.503,84.8214,0.0,8.503,16,0,2,9.975467482065152,13.65,8.470658524301184,5.920249323768083,0.6849742192472446
2022-05-02,1011010501,茄类,47.127,47.127,347.6456,31.749,15.378,94,0,3,7.37678188724086,6.68,5.097702068965517,5.320805270863836,0.38640328140466496
2022-05-02,1011010504,辣椒类,57.464,57.464,462.408,0.0,57.464,153,0,5,8.04691633022414,9.24,6.276763543783483,5.046062056243909,0.5946923047184938
2022-05-02,1011010801,食用菌,42.191,42.191,336.1818,1.0,41.191,73,0,4,7.968092721196464,9.45,8.649655143510236,4.720831456945794,0.6878579110196681
2022-05-03,1011010101,花叶类,88.193,88.193,604.928,0.0,88.193,195,0,14,6.859138480378261,12.83,7.059854078904387,3.9641061081945277,0.7303115237503799
2022-05-03,1011010201,花菜类,27.601,27.601,220.808,0.0,27.601,56,0,1,8.0,15.51,6.184250712250712,5.78,0.38408304498269885
2022-05-03,1011010402,水生根茎类,2.8680000000000003,2.8680000000000003,25.811999999999998,0.0,2.8680000000000003,4,0,1,8.999999999999998,13.65,8.469605892722235,5.4,0.6666666666666663
2022-05-03,1011010501,茄类,42.378,42.378,306.558,32.143,10.235,84,0,4,7.233894945490585,6.68,5.111702068965517,5.860354429184954,0.23437840371314533
2022-05-03,1011010504,辣椒类,67.711,67.711,521.5,0.0,67.711,161,0,8,7.701850511733692,9.24,6.5098746548945945,5.342101431082099,0.4417267457562295
2022-05-03,1011010801,食用菌,18.375,18.375,178.925,0.0,18.375,43,0,3,9.737414965986396,9.45,8.520349587954678,5.897414965986394,0.6511327458127627
2022-05-04,1011010101,花叶类,105.769,105.769,716.9224,0.0,105.769,244,0,15,6.778190206960452,12.83,7.080654078904387,4.0689590522742956,0.6658290535442632
2022-05-04,1011010201,花菜类,26.182,26.182,213.4388,22.863,3.319,55,0,1,8.152119776945993,15.51,6.164250712250712,5.81,0.4031187223659196
2022-05-04,1011010402,水生根茎类,6.398,6.398,65.32560000000001,0.0,6.398,13,0,2,10.210315723663646,13.65,8.47013220851171,6.045501719287278,0.6889112265222166
2022-05-04,1011010501,茄类,44.495,44.495,334.2204,34.096000000000004,10.399000000000001,91,0,4,7.511414765704012,6.68,5.424702068965518,6.435356556916506,0.16721034790698486
2022-05-04,1011010504,辣椒类,51.194,51.194,494.59180000000003,0.0,51.194,144,0,6,9.661128257217642,9.24,6.4360968771168166,4.84795015040825,0.9928274750110766
2022-05-04,1011010801,食用菌,27.071,27.071,219.63580000000002,0.0,27.071,54,0,4,8.113324221491633,9.45,8.243821810176902,4.766894462709173,0.7020146522985073
2022-05-05,1011010101,花叶类,90.652,90.652,559.9934,0.0,90.652,192,0,15,6.177397078939239,12.83,7.062254078904386,3.699423950933239,0.669826751643561
2022-05-05,1011010201,花菜类,18.79,18.79,151.748,17.6,1.19,42,0,1,8.07599787120809,15.51,6.106250712250712,5.81,0.3900168453025974
2022-05-05,1011010402,水生根茎类,1.193,1.193,13.7306,0.0,1.193,4,0,3,11.509304274937133,13.65,8.685395366406448,8.236764459346187,0.39730889862676877
2022-05-05,1011010501,茄类,26.05,26.05,210.75719999999998,19.418,6.632,53,0,4,8.090487523992321,6.68,5.509702068965518,6.796476775431862,0.1903943456759969
2022-05-05,1011010504,辣椒类,32.252,32.252,311.6298,0.0,32.252,93,0,6,9.662340319980155,9.24,6.60143021045015,5.06049175244946,0.9093678623827881
2022-05-05,1011010801,食用菌,16.992,16.992,136.4112,0.0,16.992,30,0,4,8.027966101694915,9.45,8.550488476843569,4.829119585687382,0.6624078073130191
2022-05-06,1011010101,花叶类,95.683,95.683,596.7356,0.0,95.683,201,0,15,6.236589571815264,12.83,7.053654078904386,3.6696905406394027,0.6994865105787933
2022-05-06,1011010201,花菜类,20.488,20.488,168.0296,17.05,3.438,44,0,1,8.201366653650917,15.51,5.640250712250713,3.4,1.412166662838505
2022-05-06,1011010402,水生根茎类,3.42,3.42,37.1198,0.0,3.42,6,0,3,10.853742690058478,13.65,8.733816419038027,7.3497485380116965,0.4767502090615343
2022-05-06,1011010501,茄类,32.15,32.15,237.9684,23.551,8.599,67,0,3,7.401816485225506,6.68,5.509702068965518,6.418262519440123,0.15324302532131084
2022-05-06,1011010504,辣椒类,56.612,56.612,430.035,0.0,56.612,153,0,6,7.596181021691514,9.24,6.645652432672373,5.170536811983324,0.4691281191706198
2022-05-06,1011010801,食用菌,19.454,19.454,183.5774,0.0,19.454,44,0,4,9.43648606970289,9.45,8.549377365732457,5.945718618279017,0.5871060632926945
2022-05-07,1011010101,花叶类,113.896,113.896,720.4954,0.0,113.896,240,0,15,6.325906089766103,12.83,7.054454078904387,3.7646356325068484,0.6803501606219775
2022-05-07,1011010201,花菜类,23.375,23.375,140.25,0.0,23.375,29,0,1,6.0,15.51,5.594250712250712,3.1999999999999997,0.8750000000000002
2022-05-07,1011010402,水生根茎类,4.66,4.66,47.6844,0.0,4.66,8,0,3,10.232703862660943,13.65,8.696974313774868,6.629442060085836,0.5435241412349643
2022-05-07,1011010501,茄类,34.564,34.564,317.1292,19.903,14.661,71,0,6,9.17513019326467,6.68,5.458702068965517,6.8807982293716,0.3334397968682483
2022-05-07,1011010504,辣椒类,86.212,86.212,548.458,0.0,86.212,215,0,5,6.3617361852178345,9.24,6.62143021045015,4.381958660047325,0.45180196317715327
2022-05-07,1011010801,食用菌,34.837,34.837,240.7726,1.0,33.837,61,0,5,6.911404541148778,9.45,8.511321810176902,4.216444297729425,0.6391547126261343
2022-05-08,1011010101,花叶类,116.519,116.519,746.6144,0.0,116.519,253,0,15,6.407662269672757,12.83,7.0587540789043866,3.78086157622362,0.6947624610136676
2022-05-08,1011010201,花菜类,42.607,42.607,255.642,0.0,42.607,52,0,1,6.0,15.51,5.820250712250712,4.32,0.38888888888888884
2022-05-08,1011010402,水生根茎类,4.476,4.476,48.5658,0.0,4.476,11,0,3,10.850268096514746,13.65,8.696974313774868,6.8657551385165325,0.5803459164521176
2022-05-08,1011010501,茄类,33.433,33.433,285.324,21.928,11.505,72,0,5,8.534202733825861,6.68,5.485702068965518,6.929466694583196,0.23158146362072807
2022-05-08,1011010504,辣椒类,86.554,86.554,579.6204,0.0,86.554,214,0,5,6.696633315617996,9.24,6.439874654894595,3.9479715553296204,0.6962212674956536
2022-05-08,1011010801,食用菌,35.067,35.067,331.52660000000003,0.0,35.067,74,0,4,9.454090740582314,9.45,8.512988476843567,5.844360795049477,0.6176432414286426
2022-05-09,1011010101,花叶类,91.68,91.68,638.0502,12.499,79.181,206,0,15,6.959535340314136,12.83,7.061254078904386,3.8673098821989527,0.799580471259506
2022-05-09,1011010201,花菜类,29.087,29.087,232.696,0.0,29.087,61,0,1,8.0,15.51,6.138250712250712,5.85,0.36752136752136755
2022-05-09,1011010402,水生根茎类,3.5380000000000003,3.5380000000000003,43.7094,0.0,3.5380000000000003,8,0,3,12.354267947993216,13.65,8.698026945353815,8.624072922555115,0.432532871525503
2022-05-09,1011010501,茄类,34.866,34.866,289.986,0.0,34.866,64,0,5,8.317157115814833,6.68,5.162702068965517,5.979300464636035,0.39099166616660486
2022-05-09,1011010504,辣椒类,55.773,55.773,399.54040000000003,0.0,55.773,152,0,5,7.1636885231205065,9.24,6.284319099339038,4.21673031753716,0.6988728193802438
2022-05-09,1011010801,食用菌,34.581,34.581,275.9038,1.0,33.581,64,0,6,7.978479511870679,9.45,8.444655143510236,4.8856481883115,0.6330442152913336
2022-05-10,1011010101,花叶类,95.42,95.42,603.1856,13.495000000000001,81.925,232,0,14,6.321374973800042,12.83,7.106954078904387,3.7556509117585413,0.6831636172596589
2022-05-10,1011010201,花菜类,22.638,22.638,181.104,0.0,22.638,49,0,1,8.0,15.51,5.840250712250713,4.42,0.8099547511312217
2022-05-10,1011010402,水生根茎类,5.181,5.181,63.3828,0.0,5.181,12,0,4,12.23370005790388,13.65,8.679079576932763,8.398463617062342,0.4566592909981608
2022-05-10,1011010501,茄类,13.224,13.224,146.094,0.0,13.224,30,0,4,11.047640653357531,6.68,5.090702068965517,6.817595281306715,0.6204600298948888
2022-05-10,1011010504,辣椒类,59.294,59.294,401.5956,0.0,59.294,142,0,5,6.772955105069653,9.24,6.2423190993390385,4.449745336796303,0.5220994893937005
2022-05-10,1011010801,食用菌,9.417,9.417,138.35660000000001,0.0,9.417,28,0,3,14.692216204736118,9.45,8.445071810176902,9.260836784538602,0.586489055639708
2022-05-11,1011010101,花叶类,86.213,86.213,550.5192,16.609,69.604,188,0,11,6.385570621599991,12.83,7.1094540789043865,3.7544330901372187,0.7008082094670138
2022-05-11,1011010201,花菜类,19.261,19.261,154.088,0.0,19.261,47,0,1,8.0,15.51,6.022250712250711,5.2,0.5384615384615383
2022-05-11,1011010402,水生根茎类,2.043,2.043,67.6206,0.0,2.043,6,0,3,33.09867841409691,13.65,8.591184840090657,29.379627998042096,0.12658602812474884
2022-05-11,1011010501,茄类,15.419,15.419,162.63,0.0,15.419,38,0,4,10.547376613269343,6.68,5.136702068965517,7.2241896361631746,0.46000827005852796
2022-05-11,1011010504,辣椒类,42.635,42.635,294.0408,0.0,42.635,120,0,4,6.896699894452914,9.24,6.167430210450149,4.664365192916618,0.47859346539296643
2022-05-11,1011010801,食用菌,20.87,20.87,229.32600000000002,0.0,20.87,47,0,3,10.988308576904648,9.45,8.458821810176902,7.1995208433157645,0.526255540617887
2022-05-12,1011010101,花叶类,79.619,79.619,551.176,9.92,69.699,180,0,11,6.922669212122735,12.83,7.106654078904387,4.111626496188096,0.6836814381220588
2022-05-12,1011010201,花菜类,24.59,24.59,196.72,0.0,24.59,55,0,1,8.0,15.51,6.102250712250712,5.5,0.4545454545454546
2022-05-12,1011010402,水生根茎类,5.134,5.134,60.387,0.0,5.134,10,0,4,11.762173743669653,13.65,8.592763787459077,7.958204129333853,0.47799347095337863
2022-05-12,1011010501,茄类,22.173,22.173,193.796,0.0,22.173,47,0,4,8.740179497587157,6.68,5.110702068965518,6.506012718170749,0.3434003092518658
2022-05-12,1011010504,辣椒类,37.193,37.193,280.3704,0.0,37.193,104,0,5,7.538257198935284,9.24,6.188319099339038,4.836058129217864,0.558760667782636
2022-05-12,1011010801,食用菌,21.925,21.925,166.815,1.0,20.925,38,0,4,7.608437856328392,9.45,8.464516254621346,4.8789053591790195,0.5594559222211835
2022-05-13,1011010101,花叶类,102.98,102.98,705.4628,12.163,90.81700000000001,237,0,13,6.850483589046417,12.83,7.038254078904386,4.001649349388231,0.7119150107676759
2022-05-13,1011010201,花菜类,21.993,21.993,175.944,0.0,21.993,48,0,1,8.0,15.51,6.164250712250713,5.44,0.47058823529411753
2022-05-13,1011010402,水生根茎类,2.7920000000000003,2.7920000000000003,65.25,0.0,2.7920000000000003,8,0,3,23.370343839541544,13.65,7.869079576932762,13.194627507163323,0.771201485366211
2022-05-13,1011010501,茄类,45.528,45.528,383.834,0.0,45.528,82,0,5,8.430723950096644,6.68,5.012702068965518,6.2163905728343005,0.3562088564606938
2022-05-13,1011010504,辣椒类,58.386,58.386,451.2604,0.0,58.386,159,0,5,7.728914465796595,9.24,6.29254132156126,4.806948412290618,0.6078629939183382
2022-05-13,1011010801,食用菌,26.1,26.1,206.28,1.0,25.1,52,0,6,7.903448275862068,9.45,8.530488476843567,5.007662835249041,0.5782708492731448
2022-05-14,1011010101,花叶类,159.404,159.404,1153.6584,24.847,134.557,353,0,14,7.237324032019272,12.83,7.039754078904386,4.310327532558781,0.6790659125903848
2022-05-14,1011010201,花菜类,48.521,48.521,388.168,0.0,48.521,108,0,1,8.0,15.51,6.2062507122507125,5.43,0.4732965009208103
2022-05-14,1011010402,水生根茎类,11.341,11.341,126.3278,0.0,11.341,19,0,4,11.139035358434,13.65,8.328026945353814,7.005204126620227,0.5901086045594228
2022-05-14,1011010501,茄类,51.014,51.014,498.366,0.0,51.014,98,0,5,9.769200611596816,6.68,4.842702068965517,5.971020308150703,0.6361023924607039
2022-05-14,1011010504,辣椒类,79.242,79.242,524.4060000000001,0.0,79.242,228,0,5,6.617778450821534,9.24,6.786541321561261,4.161044269453067,0.5904128921203193
2022-05-14,1011010801,食用菌,26.77,26.77,298.1148,0.0,26.77,71,0,5,11.136152409413523,9.45,8.542988476843568,7.325558460963765,0.5201779453069069
2022-05-15,1011010101,花叶类,157.511,157.108,1009.9604,19.816,137.292,341,0,15,6.428446673625786,12.83,6.9867540789043865,3.7614478575247596,0.7090351686693483
2022-05-15,1011010201,花菜类,43.781,43.781,350.248,0.0,43.781,96,0,1,8.0,15.51,6.264250712250712,5.61,0.42602495543672014
2022-05-15,1011010402,水生根茎类,6.072,6.072,66.1178,0.0,6.072,11,0,3,10.888965744400528,13.65,8.33750062956434,7.649659090909091,0.4234576488958903
2022-05-15,1011010501,茄类,43.627,43.627,411.374,0.0,43.627,89,0,4,9.429344213445802,6.68,4.877702068965517,6.1842989433149205,0.5247232224500884
2022-05-15,1011010504,辣椒类,63.751,63.751,451.3036,0.0,63.751,178,0,5,7.079161111198256,9.24,6.796541321561261,4.187426393311478,0.6905756534624008
2022-05-15,1011010801,食用菌,34.51,34.51,266.3264,0.0,34.51,65,0,5,7.717368878585917,9.45,8.544377365732457,5.017490582439872,0.5380933460234152
2022-05-16,1011010101,花叶类,82.78,82.78,552.7604,8.236,74.544,190,0,14,6.677463155351534,12.83,6.9768540789043865,3.9184966175404687,0.7040880233151232
2022-05-16,1011010201,花菜类,23.633,23.633,189.064,0.0,23.633,51,0,1,8.0,15.51,6.234250712250712,5.45,0.4678899082568806
2022-05-16,1011010402,水生根茎类,4.6370000000000005,4.6370000000000005,63.253,0.0,4.6370000000000005,12,0,4,13.640931636834159,13.65,8.332237471669606,9.41995471209834,0.4480888766179192
2022-05-16,1011010501,茄类,19.412,19.412,167.984,0.0,19.412,41,0,5,8.653616319802184,6.68,4.943702068965517,5.772759633216568,0.4990432426822542
2022-05-16,1011010504,辣椒类,41.681,41.681,299.7452,0.0,41.681,122,0,5,7.191410954631608,9.24,6.744541321561261,4.210499028334254,0.7079711706943808
2022-05-16,1011010801,食用菌,18.527,18.527,165.0346,0.0,18.527,40,0,3,8.907788632806175,9.45,8.507016254621346,5.832374372537378,0.5273005578568231
2022-05-17,1011010101,花叶类,67.12,67.12,440.5438,4.126,62.994,155,0,13,6.563525029797377,12.83,6.977854078904387,4.050601460071514,0.6203828232663249
2022-05-17,1011010201,花菜类,15.163,15.163,121.304,0.0,15.163,35,0,1,8.0,15.51,6.360250712250712,6.1,0.3114754098360657
2022-05-17,1011010402,水生根茎类,1.853,1.853,33.738,0.0,1.853,6,0,4,18.207231516459796,13.65,8.116447997985395,13.563308148947652,0.34238869430039864
2022-05-17,1011010501,茄类,23.194,23.194,208.354,0.0,23.194,44,0,4,8.98309907734759,6.68,4.9427020689655174,5.885995084935758,0.5261818855979619
2022-05-17,1011010504,辣椒类,41.52,41.52,291.5116,0.0,41.52,114,0,5,7.020992292870905,9.24,6.716985766005705,4.397794075144508,0.5964804565434778
2022-05-17,1011010801,食用菌,12.789,12.789,120.4484,2.0,10.789,30,0,5,9.418124951129878,9.45,8.502016254621346,5.9455234967550235,0.5840699235769815
2022-05-18,1011010101,花叶类,92.724,92.724,625.0178,7.902,84.822,196,0,15,6.740625943660756,12.83,6.953104078904387,4.245731525818559,0.5876241591515123
2022-05-18,1011010201,花菜类,20.24,20.24,161.92,0.0,20.24,44,0,1,8.0,15.51,6.330250712250712,5.96,0.34228187919463093
2022-05-18,1011010402,水生根茎类,0.9259999999999999,0.9259999999999999,8.334,0.0,0.9259999999999999,2,0,1,9.0,13.65,8.119605892722237,5.8,0.5517241379310345
2022-05-18,1011010501,茄类,21.794,21.794,208.002,0.0,21.794,43,0,3,9.544002936588052,6.68,4.929702068965517,5.874969716435715,0.6245195119709148
2022-05-18,1011010504,辣椒类,40.714,40.714,282.6976,0.0,40.714,118,0,5,6.943498550867025,9.24,6.766096877116817,4.286887065874146,0.6197064313032385
2022-05-18,1011010801,食用菌,20.598,20.598,188.2404,1.0,19.598,45,0,3,9.138770754442179,9.45,8.48159958795468,6.028429944654821,0.5159454183497942
2022-05-19,1011010101,花叶类,92.356,92.356,599.575,5.492,86.864,222,0,15,6.491998354194639,12.83,6.954804078904386,4.167426480142059,0.5577955328376518
2022-05-19,1011010201,花菜类,17.603,17.603,140.824,0.0,17.603,42,0,1,8.0,15.51,6.382250712250712,5.61,0.42602495543672014
2022-05-19,1011010402,水生根茎类,3.425,3.425,45.153400000000005,0.0,3.425,6,0,2,13.183474452554746,13.65,8.022763787459079,9.53921167883212,0.3820297626699476
2022-05-19,1011010501,茄类,21.799,21.799,201.164,0.0,21.799,43,0,4,9.228129730721593,6.68,4.994702068965518,5.764776824624983,0.6007783148347485
2022-05-19,1011010504,辣椒类,31.666,31.666,253.30599999999998,0.0,31.666,97,0,5,7.999305248531547,9.24,6.667652432672371,4.405697277837429,0.8156729216897238
2022-05-19,1011010801,食用菌,13.195,13.195,195.661,0.0,13.195,41,0,3,14.828419856006063,9.45,8.48896069906579,9.802500947328532,0.5127180232558142
2022-05-20,1011010101,花叶类,90.647,90.647,624.334,13.934,76.713,196,0,13,6.88753075115558,12.83,7.003404078904387,4.325861087515307,0.5921756644089671
2022-05-20,1011010201,花菜类,13.908,13.908,127.9536,0.0,13.908,28,0,1,9.2,15.51,6.382250712250712,5.59,0.6457960644007155
2022-05-20,1011010402,水生根茎类,3.575,3.575,59.695800000000006,0.0,3.575,9,0,3,16.698125874125875,13.65,7.838026945353815,10.667320279720279,0.5653533817551917
2022-05-20,1011010501,茄类,22.675,22.675,215.24,0.0,22.675,40,0,5,9.49239250275634,6.68,5.100702068965517,5.9569816979051815,0.5934902915841447
2022-05-20,1011010504,辣椒类,37.853,37.853,281.258,0.0,37.853,111,0,5,7.43026972763057,9.24,8.038096877116816,4.543826116820331,0.6352451736929818
2022-05-20,1011010801,食用菌,14.719,14.719,158.2362,0.0,14.719,37,0,3,10.750472178816496,9.45,8.481877365732457,6.995774169440858,0.5367094360731395
2022-05-21,1011010101,花叶类,154.655,154.655,1073.8874,15.919,138.736,335,0,13,6.943761275096183,12.83,7.006304078904387,4.306542239177524,0.6123750539185056
2022-05-21,1011010201,花菜类,26.494,26.494,243.7448,0.0,26.494,52,0,1,9.2,15.51,6.378250712250712,5.57,0.6517055655296227
2022-05-21,1011010402,水生根茎类,4.691,4.691,49.992599999999996,0.0,4.691,7,0,2,10.657130675762097,13.65,7.809605892722236,6.891281176721381,0.546465802579887
2022-05-21,1011010501,茄类,43.426,43.426,357.99,0.0,43.426,80,0,5,8.243678902040251,6.68,5.169702068965518,5.432460507530051,0.5174852887772512
2022-05-21,1011010504,辣椒类,45.847,45.847,335.7432,0.0,45.847,143,0,5,7.323122559818526,9.24,6.279874654894594,4.985194887342684,0.4689741776017218
2022-05-21,1011010801,食用菌,43.484,43.484,362.58320000000003,0.0,43.484,85,0,5,8.338312942691566,9.45,8.477432921288013,5.368153803697911,0.5532924814761506
2022-05-22,1011010101,花叶类,165.103,164.686,1096.6,0.0,164.686,357,0,15,6.658732375551048,12.83,7.008092967793276,4.214625469074481,0.5799108187454873
2022-05-22,1011010201,花菜类,23.847,23.847,219.39239999999998,0.0,23.847,55,0,1,9.2,15.51,6.474250712250712,5.85,0.5726495726495726
2022-05-22,1011010402,水生根茎类,4.885,4.885,90.7902,0.0,4.885,12,0,3,18.585506653019447,13.65,7.809079576932763,11.986878198567043,0.5504876536779384
2022-05-22,1011010501,茄类,29.841,29.841,269.788,0.0,29.841,57,0,4,9.040849837471935,6.68,5.286702068965518,6.324813511611541,0.4294255191673402
2022-05-22,1011010504,辣椒类,41.471000000000004,40.928,290.1184,0.0,40.928,134,0,6,7.088506645817045,9.24,6.179652432672372,4.810922595777951,0.47341939195569127
2022-05-22,1011010801,食用菌,23.398,23.398,214.3804,0.0,23.398,50,0,5,9.162338661424053,9.45,8.486321810176902,5.957928028036584,0.5378397688438463
2022-05-23,1011010101,花叶类,92.654,92.654,603.2676,0.0,92.654,205,0,14,6.5109720033673675,12.83,6.970692967793276,3.876020247371943,0.6798085633794095
2022-05-23,1011010201,花菜类,15.361,15.361,141.32119999999998,0.0,15.361,32,0,1,9.199999999999998,15.51,6.660250712250712,6.57,0.4003044140030436
2022-05-23,1011010402,水生根茎类,4.437,4.437,51.9456,0.0,4.437,7,0,2,11.707369844489518,13.65,7.7838164190380255,7.528600405679513,0.5550526277975354
2022-05-23,1011010501,茄类,26.0,26.0,221.768,0.0,26.0,50,0,3,8.529538461538461,6.68,5.231702068965517,5.855990384615386,0.4565492600443657
2022-05-23,1011010504,辣椒类,35.072,35.072,249.72,0.0,35.072,110,0,6,7.120209854014598,9.24,6.408319099339039,4.395366389142335,0.6199354555750605
2022-05-23,1011010801,食用菌,4.6370000000000005,4.6370000000000005,76.91260000000001,0.0,4.6370000000000005,20,0,2,16.58671554884624,9.45,8.544794032399123,10.866594781108473,0.5263949639202679
2022-05-24,1011010101,花叶类,122.403,122.403,753.5644,0.0,122.403,271,0,16,6.1564210027532,12.83,6.987992967793275,3.673408413192487,0.6759424246548114
2022-05-24,1011010201,花菜类,27.64,27.64,221.12,0.0,27.64,54,0,1,8.0,15.51,6.6342507122507115,6.45,0.24031007751937983
2022-05-24,1011010402,水生根茎类,3.3609999999999998,3.3609999999999998,56.927600000000005,0.0,3.3609999999999998,9,0,3,16.937697113954183,13.65,7.874342734827499,11.217875632252305,0.5098845511584142
2022-05-24,1011010501,茄类,29.285,29.285,236.528,0.0,29.285,57,0,4,8.076762847874338,6.68,5.201702068965518,5.618063855215982,0.43764169579091305
2022-05-24,1011010504,辣椒类,32.072,32.072,214.114,0.0,32.072,89,0,5,6.676041406834622,9.24,6.460096877116817,4.922607570466451,0.35620020716012935
2022-05-24,1011010801,食用菌,14.041,14.041,128.9118,0.0,14.041,31,0,3,9.181098212378036,9.45,8.548544032399125,5.920603945587922,0.5507029851608058
2022-05-25,1011010101,花叶类,84.787,84.787,512.604,0.0,84.787,180,0,16,6.045785320862868,12.83,6.984592967793276,3.5753998844162425,0.69093961970913
2022-05-25,1011010201,花菜类,19.562,19.562,156.496,0.0,19.562,42,0,1,8.0,15.51,6.574250712250712,6.15,0.30081300813008127
2022-05-25,1011010402,水生根茎类,4.619,4.619,72.3124,0.0,4.619,7,0,3,15.6554232517861,13.65,7.853290103248552,9.927780904957784,0.5769307765412126
