销售日期,分类编码,分类名称,批发价均值,覆盖单品数,售出量,批发价加权
2021-08-28,1011010504,辣椒类,5.408821939431321,45,75.85000000000001,3.717081608437706
2021-08-28,1011010801,食用菌,8.23389284789878,72,61.493,7.146857365879042
2021-08-29,1011010101,花叶类,7.193740248308845,100,229.082,4.88959521044866
2021-08-29,1011010201,花菜类,7.237250712250713,5,56.181,5.987016607037967
2021-08-29,1011010402,水生根茎类,7.01930623052326,19,55.375,5.107086591422122
2021-08-29,1011010501,茄类,4.808702068965518,10,39.917,5.276011473808152
2021-08-29,1011010504,辣椒类,5.426155272764654,45,81.325,3.5726051029818624
2021-08-29,1011010801,食用菌,8.234448403454335,72,65.999,6.852137153593237
2021-08-30,1011010101,花叶类,7.201140248308844,100,178.587,5.008514001579062
2021-08-30,1011010201,花菜类,7.379250712250712,5,48.287000000000006,5.986675502723299
2021-08-30,1011010402,水生根茎类,7.022990441049576,19,40.953,5.066022025248455
2021-08-30,1011010501,茄类,4.798702068965517,10,41.208,4.95771063871093
2021-08-30,1011010504,辣椒类,5.407933050542432,45,65.327,3.8419165123149694
2021-08-30,1011010801,食用菌,8.22750395900989,72,47.989,6.634661693304716
2021-08-31,1011010101,花叶类,7.255740248308845,100,165.821,4.99156011602873
2021-08-31,1011010201,花菜类,7.4272507122507125,5,42.879,5.680314139788708
2021-08-31,1011010402,水生根茎类,7.022990441049576,19,31.335,5.103277485240147
2021-08-31,1011010501,茄类,4.827702068965517,10,39.432,4.959221698113208
2021-08-31,1011010504,辣椒类,5.4221552727646545,45,66.341,4.101833707661929
2021-08-31,1011010801,食用菌,8.234031736787669,72,42.531,6.266036067809363
2021-09-01,1011010101,花叶类,7.240540248308845,100,177.642,4.958441641053355
2021-09-01,1011010201,花菜类,7.501250712250713,5,8.003,8.16
2021-09-01,1011010402,水生根茎类,7.007727283154839,19,47.449,5.086143016712681
2021-09-01,1011010501,茄类,4.872702068965518,10,27.264000000000003,5.290762910798122
2021-09-01,1011010504,辣椒类,5.495044161653544,45,44.769,4.621747191136724
2021-09-01,1011010801,食用菌,8.234170625676558,72,61.883,5.627891504936735
2021-09-02,1011010101,花叶类,7.238140248308845,100,161.364,5.056436627748444
2021-09-02,1011010201,花菜类,7.595250712250713,5,27.869,8.17
2021-09-02,1011010402,水生根茎类,7.005622019996945,19,45.638,5.041466321924712
2021-09-02,1011010501,茄类,4.754702068965517,10,24.511000000000003,4.783203459671167
2021-09-02,1011010504,辣椒类,5.537933050542432,45,44.128,4.940920050761422
2021-09-02,1011010801,食用菌,8.228337292343223,72,40.494,6.400332888823035
2021-09-03,1011010101,花叶类,7.239040248308844,100,149.219,5.0647054329542485
2021-09-03,1011010201,花菜类,7.663250712250712,5,24.967,8.45
2021-09-03,1011010402,水生根茎类,6.984043072628524,19,54.833999999999996,5.06235766130503
2021-09-03,1011010501,茄类,4.8177020689655174,10,20.685,5.138382402707276
2021-09-03,1011010504,辣椒类,5.742066383875765,45,42.436,5.57026981807899
2021-09-03,1011010801,食用菌,8.227087292343224,72,46.246,6.3761944816849025
2021-09-04,1011010101,花叶类,7.2440402483088455,100,221.353,5.014472629691037
2021-09-04,1011010201,花菜类,7.711250712250712,5,32.878,8.72
2021-09-04,1011010402,水生根茎类,6.983516756839049,19,66.40899999999999,5.0235593067204745
2021-09-04,1011010501,茄类,4.911702068965517,10,26.823,5.456179398277597
2021-09-04,1011010504,辣椒类,5.84051082832021,45,90.712,5.52082315459917
2021-09-04,1011010801,食用菌,8.226809514565446,72,78.639,7.474452625287706
2021-09-05,1011010101,花叶类,7.245440248308845,100,238.552,4.884534650726048
2021-09-05,1011010201,花菜类,7.7432507122507115,5,51.129,8.87508009153318
2021-09-05,1011010402,水生根茎类,6.983516756839049,19,58.946,5.035176263020391
2021-09-05,1011010501,茄类,4.949702068965517,10,30.823,5.417334782467638
2021-09-05,1011010504,辣椒类,5.860733050542431,45,63.285,5.944486213162676
2021-09-05,1011010801,食用菌,8.242920625676557,72,74.857,8.081205498483776
2021-09-06,1011010101,花叶类,7.231740248308845,100,191.936,5.1067031197899295
2021-09-06,1011010201,花菜类,7.481250712250713,5,34.751,7.86
2021-09-06,1011010402,水生根茎类,6.977200967365365,19,33.471,5.024596516387321
2021-09-06,1011010501,茄类,4.936702068965517,10,20.716,5.343674937246573
2021-09-06,1011010504,辣椒类,5.820955272764655,45,42.718,5.537813099864225
2021-09-06,1011010801,食用菌,8.244512113953824,72,37.744,6.6138090822382365
2021-09-07,1011010101,花叶类,7.225140248308844,100,163.316,5.2849036224252375
2021-09-07,1011010201,花菜类,7.471250712250712,5,23.172,7.81
2021-09-07,1011010402,水生根茎类,6.9761483357864185,19,34.141999999999996,5.0186090445785245
2021-09-07,1011010501,茄类,5.021702068965517,10,19.175,5.536018774445893
2021-09-07,1011010504,辣椒类,5.84651082832021,45,45.236,5.883616588557787
2021-09-07,1011010801,食用菌,8.226317669509381,72,44.438,6.23882780503173
2021-09-08,1011010101,花叶类,7.216240248308845,100,161.268,4.971002120693504
2021-09-08,1011010201,花菜类,7.467250712250713,5,15.183,7.77
2021-09-08,1011010402,水生根茎类,6.980885177891682,19,38.571,5.026097327007337
2021-09-08,1011010501,茄类,5.074702068965517,10,16.32,5.70875919117647
2021-09-08,1011010504,辣椒类,5.8693997172091,45,36.083,5.8479430756866115
2021-09-08,1011010801,食用菌,8.206317669509382,72,42.227,5.761625737087646
2021-09-09,1011010101,花叶类,7.208240248308845,100,120.989,5.193558174710097
2021-09-09,1011010201,花菜类,7.481250712250713,5,14.255,7.7244209049456325
2021-09-09,1011010402,水生根茎类,7.192990441049576,19,39.028,5.424984626422057
2021-09-09,1011010501,茄类,5.0627020689655176,10,12.804,5.812727272727273
2021-09-09,1011010504,辣椒类,5.95451082832021,45,39.957,6.4004564907275325
2021-09-09,1011010801,食用菌,8.20909544728716,72,41.997,5.89587137176465
2021-09-10,1011010101,花叶类,7.1972402483088445,100,133.882,5.043508761446647
2021-09-10,1011010201,花菜类,7.505250712250712,5,24.651,7.91
2021-09-10,1011010402,水生根茎类,7.184569388417998,19,43.851,5.278914277895601
2021-09-10,1011010501,茄类,5.003702068965517,10,13.491,5.459168334445186
2021-09-10,1011010504,辣椒类,5.954955272764654,45,36.978,7.0740215803991555
2021-09-10,1011010801,食用菌,8.221317669509382,72,35.582,7.2367106964195385
2021-09-11,1011010101,花叶类,7.229840248308844,100,257.43,4.951838596900128
2021-09-11,1011010201,花菜类,7.535250712250712,5,18.06,7.9927441860465125
2021-09-11,1011010402,水生根茎类,7.176674651575892,19,67.532,5.092424332168453
2021-09-11,1011010501,茄类,4.9507020689655175,10,26.026,5.35772688849612
2021-09-11,1011010504,辣椒类,5.887844161653543,45,53.879999999999995,6.7655330363771355
2021-09-11,1011010801,食用菌,8.229373225064936,72,62.394000000000005,6.537421386671795
2021-09-12,1011010101,花叶类,7.291640248308845,100,275.532,5.456932733765951
2021-09-12,1011010201,花菜类,7.289250712250713,5,32.063,7.01
2021-09-12,1011010402,水生根茎类,7.174569388417996,19,57.208,4.951667598937211
2021-09-12,1011010501,茄类,4.885702068965517,10,34.906,5.038480203976394
2021-09-12,1011010504,辣椒类,5.933177494986877,45,52.389,6.777476569508866
2021-09-12,1011010801,食用菌,8.228262113953825,72,57.278000000000006,6.496280945563742
2021-09-13,1011010101,花叶类,7.208540248308845,100,152.695,4.215611185696978
2021-09-13,1011010201,花菜类,7.223250712250713,5,11.356,6.72
2021-09-13,1011010402,水生根茎类,7.202990441049576,19,29.936999999999998,4.635163844072552
2021-09-13,1011010501,茄类,4.8257020689655175,10,26.428,4.739536854850916
2021-09-13,1011010504,辣椒类,5.963844161653544,45,46.013999999999996,6.168993132524884
2021-09-13,1011010801,食用菌,8.205762113953826,72,31.415,8.57187808371797
2021-09-14,1011010101,花叶类,7.168140248308845,100,163.291,4.592828998536356
2021-09-14,1011010201,花菜类,7.211250712250712,5,10.777000000000001,7.8
2021-09-14,1011010402,水生根茎类,7.225095704207471,19,41.431000000000004,5.077742753011029
2021-09-14,1011010501,茄类,4.838702068965517,10,24.411,4.723693826553602
2021-09-14,1011010504,辣椒类,5.875399717209099,45,34.598,6.089981790854963
2021-09-14,1011010801,食用菌,8.236873225064937,72,35.185,7.441836578087251
2021-09-15,1011010101,花叶类,7.174440248308844,100,150.327,4.653296679904475
2021-09-15,1011010201,花菜类,7.223250712250713,5,12.702,7.8
2021-09-15,1011010402,水生根茎类,7.22772728315484,19,32.841,5.182923479796596
2021-09-15,1011010501,茄类,4.836702068965517,10,20.887,4.464079092258342
2021-09-15,1011010504,辣椒类,5.821621939431321,45,33.653,5.4377832585505015
2021-09-15,1011010801,食用菌,8.233956558398269,72,35.282,7.1797517147554
2021-09-16,1011010101,花叶类,7.176440248308844,100,97.458,5.139275072338854
2021-09-16,1011010201,花菜类,7.235250712250712,5,9.283,7.83
2021-09-16,1011010402,水生根茎类,7.235622019996946,19,35.964999999999996,5.1173296260253025
2021-09-16,1011010501,茄类,4.715702068965517,10,28.808,4.228177242432658
2021-09-16,1011010504,辣椒类,5.863177494986877,45,33.706,5.940621551059158
2021-09-16,1011010801,食用菌,8.24492878062049,72,38.913,5.991706627605171
2021-09-17,1011010101,花叶类,7.1648402483088445,100,128.348,5.222443824601863
2021-09-17,1011010201,花菜类,7.0972507122507125,5,13.163,7.14
2021-09-17,1011010402,水生根茎类,7.228779914733788,19,31.276,5.010104872745875
2021-09-17,1011010501,茄类,4.667702068965517,10,22.689,4.080096963286174
2021-09-17,1011010504,辣椒类,5.899399717209098,45,30.378,6.305666271643954
2021-09-17,1011010801,食用菌,8.246734336176047,72,33.650999999999996,6.761179756916586
2021-09-18,1011010101,花叶类,7.123640248308845,100,134.812,4.86296568554728
2021-09-18,1011010201,花菜类,7.007250712250712,5,35.325,6.69
2021-09-18,1011010402,水生根茎类,7.227200967365365,19,34.827,5.057713842708244
2021-09-18,1011010501,茄类,4.707702068965517,10,25.935000000000002,4.15882938114517
2021-09-18,1011010504,辣椒类,5.916955272764654,45,45.04900000000001,6.561923683100623
2021-09-18,1011010801,食用菌,8.246178780620491,72,41.645,6.39384656021131
2021-09-19,1011010101,花叶类,7.143840248308845,100,217.32,5.077364163445611
2021-09-19,1011010201,花菜类,6.869250712250713,5,51.647,6.21
2021-09-19,1011010402,水生根茎类,7.2329904410495764,19,93.77,5.542979417724219
2021-09-19,1011010501,茄类,4.638702068965517,10,46.834999999999994,3.739372691363297
2021-09-19,1011010504,辣椒类,6.069399717209099,45,75.51100000000001,6.529474381215981
2021-09-19,1011010801,食用菌,8.227151002842714,72,113.493,7.500693522948552
2021-09-20,1011010101,花叶类,7.171940248308845,100,224.8,5.066035453736654
2021-09-20,1011010201,花菜类,6.681250712250713,5,70.42599999999999,6.382597620197087
2021-09-20,1011010402,水生根茎类,7.224569388417997,19,94.882,5.380937058662338
2021-09-20,1011010501,茄类,4.485702068965518,10,40.869,4.00603636007732
2021-09-20,1011010504,辣椒类,6.016955272764655,45,88.648,6.14653427037271
2021-09-20,1011010801,食用菌,8.221595447287159,72,92.289,7.773524580394196
2021-09-21,1011010101,花叶类,7.166040248308844,100,239.76999999999998,4.950657755348876
2021-09-21,1011010201,花菜类,6.667250712250713,5,56.3,6.88
2021-09-21,1011010402,水生根茎类,7.2135167568390495,19,94.155,4.981790876745792
2021-09-21,1011010501,茄类,4.440702068965518,10,32.473,3.8915563699073075
2021-09-21,1011010504,辣椒类,5.965844161653544,45,100.446,6.369917567648289
2021-09-21,1011010801,食用菌,8.225901002842713,72,81.116,7.73385349376202
2021-09-22,1011010101,花叶类,7.171040248308844,100,138.42000000000002,5.0567221499783255
2021-09-22,1011010201,花菜类,6.655250712250712,5,39.227000000000004,6.34
2021-09-22,1011010402,水生根茎类,7.2114114936811555,19,30.22,5.020651224354732
2021-09-22,1011010501,茄类,4.432702068965517,10,31.009,4.064744429036732
2021-09-22,1011010504,辣椒类,5.912955272764655,45,50.963,6.429865196318898
2021-09-22,1011010801,食用菌,8.236317669509381,72,36.948,5.999303074591317
2021-09-23,1011010101,花叶类,7.165740248308845,100,107.29,4.915438158262652
2021-09-23,1011010201,花菜类,6.553250712250713,5,27.567,6.32
2021-09-23,1011010402,水生根茎类,7.2135167568390495,19,19.216,5.4917194004995835
2021-09-23,1011010501,茄类,4.431702068965517,10,22.845,3.924583935215584
2021-09-23,1011010504,辣椒类,5.894066383875765,45,45.501000000000005,6.344919672095118
2021-09-23,1011010801,食用菌,8.246039891731604,72,33.475,6.537242419716206
2021-09-24,1011010101,花叶类,7.128040248308845,100,104.729,4.773282376419139
2021-09-24,1011010201,花菜类,6.435250712250712,5,8.431000000000001,6.09
2021-09-24,1011010402,水生根茎类,7.195095704207471,19,32.314,5.324668564708795
2021-09-24,1011010501,茄类,4.496702068965517,10,15.31,4.233862181580666
2021-09-24,1011010504,辣椒类,5.889399717209098,45,40.147,6.750582359827633
2021-09-24,1011010801,食用菌,8.23270655839827,72,40.365,6.219303604607952
2021-09-25,1011010101,花叶类,7.124140248308845,100,186.971,4.884358162495788
2021-09-25,1011010201,花菜类,6.391250712250712,5,48.621,5.87
2021-09-25,1011010402,水生根茎类,7.178779914733787,19,43.444,4.2564782248411746
2021-09-25,1011010501,茄类,4.505702068965517,10,36.043,4.366940043836529
2021-09-25,1011010504,辣椒类,5.888955272764655,45,77.276,6.506189890781097
2021-09-25,1011010801,食用菌,8.24145655839827,72,38.452,5.873584208883803
2021-09-26,1011010101,花叶类,7.128540248308845,100,150.342,4.695417514733075
2021-09-26,1011010201,花菜类,6.393250712250713,5,2.299,5.96
2021-09-26,1011010402,水生根茎类,7.1782535989443135,19,48.868,4.285086355078988
2021-09-26,1011010501,茄类,4.500702068965517,10,28.75,4.21456904347826
2021-09-26,1011010504,辣椒类,5.890955272764654,45,46.272,6.226197484439834
2021-09-26,1011010801,食用菌,8.23895655839827,72,27.192,5.7594766843189165
2021-09-27,1011010101,花叶类,7.115040248308844,100,96.875,4.602696051612903
2021-09-27,1011010201,花菜类,6.339250712250712,5,4.863,5.79
2021-09-27,1011010402,水生根茎类,7.181411493681156,19,42.394999999999996,4.304627904233991
2021-09-27,1011010501,茄类,4.382702068965517,10,11.333,4.084199241154152
2021-09-27,1011010504,辣椒类,5.890288606097988,45,32.674,6.1978224276182905
2021-09-27,1011010801,食用菌,8.19395655839827,72,12.762,6.5643316094656
2021-09-28,1011010101,花叶类,7.102240248308845,100,104.01,4.579308720315354
2021-09-28,1011010201,花菜类,6.465250712250712,5,12.669,6.280592785539506
2021-09-28,1011010402,水生根茎类,7.168253598944314,19,33.697,4.5177929786034365
2021-09-28,1011010501,茄类,4.471702068965517,10,19.695999999999998,4.139253147847279
2021-09-28,1011010504,辣椒类,5.841844161653544,45,34.777,5.849355608591885
2021-09-28,1011010801,食用菌,8.232845447287158,72,21.671,5.074154399889253
2021-09-29,1011010101,花叶类,7.0855402483088445,100,113.13499999999999,4.556899279621692
2021-09-29,1011010201,花菜类,6.421250712250712,5,23.336,6.57
2021-09-29,1011010402,水生根茎类,7.178779914733787,19,39.563,4.807229987614691
2021-09-29,1011010501,茄类,4.589702068965517,10,14.816,4.600741090712742
2021-09-29,1011010504,辣椒类,5.813177494986876,45,50.474,5.707160122043033
2021-09-29,1011010801,食用菌,8.240484336176047,72,15.119,7.825370725577089
2021-09-30,1011010101,花叶类,7.099940248308844,100,106.12299999999999,4.4674367479245785
2021-09-30,1011010201,花菜类,6.421250712250712,5,34.511,6.57
2021-09-30,1011010402,水生根茎类,7.185622019996944,19,38.451,4.669895451353671
2021-09-30,1011010501,茄类,4.4987020689655175,10,18.756999999999998,4.398522684864318
2021-09-30,1011010504,辣椒类,5.80451082832021,45,37.589000000000006,5.468361222698129
2021-09-30,1011010801,食用菌,8.261178780620492,72,22.234,6.577403975892776
2021-10-01,1011010101,花叶类,7.108340248308845,100,205.461,4.656662383615382
2021-10-01,1011010201,花菜类,6.485250712250712,5,57.402,6.86
2021-10-01,1011010402,水生根茎类,7.190885177891681,19,69.809,4.70151928834391
2021-10-01,1011010501,茄类,4.635702068965517,10,36.474,4.852866699566815
2021-10-01,1011010504,辣椒类,5.808288606097988,45,81.648,4.983464506172839
2021-10-01,1011010801,食用菌,8.25895655839827,72,45.217,10.224052900457792
2021-10-02,1011010101,花叶类,7.108240248308845,100,171.744,4.555714668343581
2021-10-02,1011010201,花菜类,6.595250712250713,5,40.743,7.39
2021-10-02,1011010402,水生根茎类,7.17351675683905,19,61.245999999999995,4.713288704568462
2021-10-02,1011010501,茄类,4.735702068965518,10,31.974,4.8351857759429535
2021-10-02,1011010504,辣椒类,5.736288606097988,45,67.466,4.2331522544689175
2021-10-02,1011010801,食用菌,8.258539891731603,72,38.088,8.101606805293006
2021-10-03,1011010101,花叶类,7.094440248308845,100,176.12300000000002,4.30696564332881
2021-10-03,1011010201,花菜类,6.591250712250712,5,41.993,7.03
2021-10-03,1011010402,水生根茎类,7.194569388417998,19,52.697,4.6447649771334225
2021-10-03,1011010501,茄类,4.5997020689655175,10,27.064999999999998,4.374408276371698
2021-10-03,1011010504,辣椒类,5.732955272764654,45,37.899,4.4907979102350986
2021-10-03,1011010801,食用菌,8.272289891731603,72,43.269999999999996,6.705800785763809
2021-10-04,1011010101,花叶类,7.170340248308845,100,172.9,4.555798496240601
2021-10-04,1011010201,花菜类,6.609250712250713,5,40.928,7.0
2021-10-04,1011010402,水生根茎类,7.194043072628523,19,40.08,4.731770209580838
2021-10-04,1011010501,茄类,5.002702068965517,10,20.632,5.459337436991081
2021-10-04,1011010504,辣椒类,5.7072465640559455,45,70.16499999999999,4.211999002351599
2021-10-04,1011010801,食用菌,8.249095447287159,72,38.497,6.78756786243084
2021-10-05,1011010101,花叶类,7.1610402483088444,100,183.026,4.682525706730191
2021-10-05,1011010201,花菜类,6.6612507122507125,5,51.957,7.0
2021-10-05,1011010402,水生根茎类,7.194043072628523,19,53.813,4.7891015182205035
2021-10-05,1011010501,茄类,5.0837020689655175,10,36.423,5.8676443456057985
2021-10-05,1011010504,辣椒类,5.7585798973892794,45,74.013,4.5099701403807435
2021-10-05,1011010801,食用菌,8.269373225064935,72,33.416,5.206564519990424
2021-10-06,1011010101,花叶类,7.151340248308844,100,265.796,4.36748265587142
2021-10-06,1011010201,花菜类,6.693250712250712,5,42.165,7.209999999999999
2021-10-06,1011010402,水生根茎类,7.192990441049576,19,50.852,4.637289585463699
2021-10-06,1011010501,茄类,5.2247020689655175,10,24.095,6.093339282008715
2021-10-06,1011010504,辣椒类,5.742357675167057,45,79.233,4.0819660999835925
2021-10-06,1011010801,食用菌,8.256178780620493,72,55.723,7.910810078423631
2021-10-07,1011010101,花叶类,7.177940248308845,100,183.783,4.086757208229271
2021-10-07,1011010201,花菜类,6.8312507122507125,5,23.278,7.88
2021-10-07,1011010402,水生根茎类,7.19351675683905,19,51.57,4.626044599573395
2021-10-07,1011010501,茄类,5.2567020689655175,10,20.343000000000004,6.702095561126677
2021-10-07,1011010504,辣椒类,5.744135452944834,45,62.908,3.8271715839002995
2021-10-07,1011010801,食用菌,8.250762113953826,72,45.794,7.184687950386514
2021-10-08,1011010101,花叶类,7.193640248308844,100,138.652,3.9447066757060845
2021-10-08,1011010201,花菜类,7.015250712250712,5,19.823,8.4
2021-10-08,1011010402,水生根茎类,7.187200967365365,19,49.695,5.286074051715464
2021-10-08,1011010501,茄类,5.175702068965517,10,23.041,6.4879401935679875
2021-10-08,1011010504,辣椒类,5.7490243418337235,45,65.80499999999999,3.884839905782236
2021-10-08,1011010801,食用菌,8.243262113953826,72,50.073,7.431454077047511
2021-10-09,1011010101,花叶类,7.269840248308844,100,133.096,4.342250030053495
2021-10-09,1011010201,花菜类,7.127250712250712,5,22.221999999999998,8.76
2021-10-09,1011010402,水生根茎类,7.18351675683905,19,41.198,4.745024515753191
2021-10-09,1011010501,茄类,4.823702068965518,10,16.791999999999998,6.37096712720343
2021-10-09,1011010504,辣椒类,5.732357675167057,45,61.377,4.0200322596412335
2021-10-09,1011010801,食用菌,8.261873225064937,72,33.34,5.853509298140372
2021-10-10,1011010101,花叶类,7.299840248308844,100,263.384,4.560728518057284
2021-10-10,1011010201,花菜类,7.341250712250712,5,41.877,8.88
2021-10-10,1011010402,水生根茎类,7.188253598944313,19,58.704,4.648323793949305
2021-10-10,1011010501,茄类,4.828702068965518,10,24.273,6.283103448275862
2021-10-10,1011010504,辣椒类,5.725246564055946,45,111.30600000000001,3.7683358489209926
2021-10-10,1011010801,食用菌,8.267567669509381,72,78.23400000000001,5.608323746708591
2021-10-11,1011010101,花叶类,7.329640248308845,100,88.447,4.9048814544303365
2021-10-11,1011010201,花菜类,7.4192507122507125,5,4.407,8.99
2021-10-11,1011010402,水生根茎类,7.188779914733787,19,45.351,4.6901733148111395
2021-10-11,1011010501,茄类,4.648702068965518,10,14.56,5.641133241758242
2021-10-11,1011010504,辣椒类,5.731691008500391,45,64.75500000000001,3.7730490309628597
2021-10-11,1011010801,食用菌,8.33045655839827,72,26.96,3.4986646884272994
2021-10-12,1011010101,花叶类,7.336640248308845,100,100.028,4.901175670812173
2021-10-12,1011010201,花菜类,7.497250712250713,5,18.627,9.18
2021-10-12,1011010402,水生根茎类,7.187200967365365,19,29.953000000000003,4.644091076019095
2021-10-12,1011010501,茄类,4.571702068965517,10,12.799000000000001,5.376798968669426
2021-10-12,1011010504,辣椒类,5.719913230722613,45,57.257,3.576493878477741
2021-10-12,1011010801,食用菌,8.296012113953825,72,38.769,4.916288787433259
2021-10-13,1011010101,花叶类,7.314640248308844,100,89.902,4.571079620030701
2021-10-13,1011010201,花菜类,7.575250712250712,5,16.528,9.45
2021-10-13,1011010402,水生根茎类,7.201411493681156,19,36.526,4.6
2021-10-13,1011010501,茄类,4.871702068965517,10,11.277000000000001,6.148495167154386
2021-10-13,1011010504,辣椒类,5.8419132307226125,45,44.341,3.9671658284657543
2021-10-13,1011010801,食用菌,8.307817669509381,72,39.51,5.991242723361174
2021-10-14,1011010101,花叶类,7.388640248308844,100,77.809,5.548232852240743
2021-10-14,1011010201,花菜类,7.587250712250712,5,14.852,9.45
2021-10-14,1011010402,水生根茎类,7.180358862102207,19,38.263999999999996,4.633940518503031
2021-10-14,1011010501,茄类,4.963702068965517,10,10.190999999999999,6.357176920812482
2021-10-14,1011010504,辣椒类,5.841024341833723,45,38.431,4.306844734719367
2021-10-14,1011010801,食用菌,8.31295655839827,72,28.438000000000002,6.955875940642802
2021-10-15,1011010101,花叶类,7.402540248308844,100,146.297,6.1534041709672795
2021-10-15,1011010201,花菜类,7.6692507122507125,5,23.991,8.428373139927475
2021-10-15,1011010402,水生根茎类,7.182990441049577,19,65.659,4.728053884463668
2021-10-15,1011010501,茄类,4.986702068965517,10,10.811,6.810193321616872
2021-10-15,1011010504,辣椒类,5.837246564055946,45,54.93300000000001,4.485554220595999
2021-10-15,1011010801,食用菌,8.262678780620492,72,84.89,7.206926610908234
2021-10-16,1011010101,花叶类,7.490040248308844,100,273.582,5.360767594359278
2021-10-16,1011010201,花菜类,7.823250712250713,5,36.28,9.47
2021-10-16,1011010402,水生根茎类,7.186674651575892,19,54.821,4.836804874044618
2021-10-16,1011010501,茄类,4.993702068965517,10,14.772,6.77333604115895
2021-10-16,1011010504,辣椒类,5.939246564055946,45,93.373,4.74409401004573
2021-10-16,1011010801,食用菌,8.247123225064936,72,73.514,5.482270043801182
2021-10-17,1011010101,花叶类,7.539240248308845,100,163.589,5.731359626869778
2021-10-17,1011010201,花菜类,7.987250712250713,5,26.795,9.58
2021-10-17,1011010402,水生根茎类,7.190885177891681,19,56.019999999999996,4.69696876115673
2021-10-17,1011010501,茄类,5.054702068965517,10,13.639,7.182262629225017
2021-10-17,1011010504,辣椒类,6.023246564055945,45,64.30799999999999,4.6944406605710025
2021-10-17,1011010801,食用菌,8.220734336176047,72,65.816,7.375689801871886
2021-10-18,1011010101,花叶类,7.544540248308845,100,84.784,5.804258468578976
2021-10-18,1011010201,花菜类,7.559250712250713,5,20.606,9.815979811705327
2021-10-18,1011010402,水生根茎类,7.187727283154839,19,44.513,4.6494188214678855
2021-10-18,1011010501,茄类,5.242702068965517,10,10.502,7.350699866692058
2021-10-18,1011010504,辣椒类,6.046579897389279,45,40.29,4.991973938942666
2021-10-18,1011010801,食用菌,8.23420655839827,72,30.066000000000003,5.480556109891571
2021-10-19,1011010101,花叶类,7.574540248308844,100,78.684,5.293555106501957
2021-10-19,1011010201,花菜类,7.603250712250713,5,16.958,10.22
2021-10-19,1011010402,水生根茎类,7.181411493681156,19,42.738,4.678780008423417
2021-10-19,1011010501,茄类,5.258702068965517,10,8.766,7.758696098562629
2021-10-19,1011010504,辣椒类,6.093913230722612,45,40.052,5.11443972835314
2021-10-19,1011010801,食用菌,8.267123225064937,72,32.2,6.160248447204969
2021-10-20,1011010101,花叶类,7.602740248308844,100,109.339,6.039019745927803
2021-10-20,1011010201,花菜类,7.8392507122507125,5,25.154,11.4
2021-10-20,1011010402,水生根茎类,7.208779914733786,19,41.248,4.682782680372382
2021-10-20,1011010501,茄类,5.392702068965518,10,8.978,7.920894408554243
2021-10-20,1011010504,辣椒类,6.161468786278168,45,43.480000000000004,5.363934452621895
2021-10-20,1011010801,食用菌,8.282678780620493,72,41.873,5.535782007498866
2021-10-21,1011010101,花叶类,7.604840248308844,100,79.858,6.074335570637882
2021-10-21,1011010201,花菜类,7.821250712250712,5,11.947,11.4
2021-10-21,1011010402,水生根茎类,7.228779914733788,19,46.91,4.6
2021-10-21,1011010501,茄类,5.459702068965518,10,11.262,7.524820635766293
2021-10-21,1011010504,辣椒类,6.17169100850039,45,29.336,5.5472382056176714
2021-10-21,1011010801,食用菌,8.311428780620492,72,38.753,4.710255464093103
2021-10-22,1011010101,花叶类,7.613040248308845,100,75.936,5.898601980615255
2021-10-22,1011010201,花菜类,7.881250712250713,5,16.412,12.01
2021-10-22,1011010402,水生根茎类,7.229832546312734,19,45.315,4.687030343153481
2021-10-22,1011010501,茄类,5.412702068965517,10,5.062,7.244926906361123
2021-10-22,1011010504,辣椒类,6.223468786278168,45,30.078,6.0685241704900585
2021-10-22,1011010801,食用菌,8.317539891731604,72,40.039,5.352001298733734
2021-10-23,1011010101,花叶类,7.6215855037832965,100,100.678,6.149470291424144
2021-10-23,1011010201,花菜类,8.003250712250713,5,18.086,12.58
2021-10-23,1011010402,水生根茎类,7.229306230523261,19,61.274,4.7031171459346535
2021-10-23,1011010501,茄类,5.613702068965518,10,9.346,7.854102289749624
2021-10-23,1011010504,辣椒类,6.230357675167057,45,51.363,6.08294200105134
2021-10-23,1011010801,食用菌,8.345317669509381,72,87.828,6.2531657330236365
2021-10-24,1011010101,花叶类,7.629885503783297,100,101.014,6.081309125467757
2021-10-24,1011010201,花菜类,8.603250712250713,5,9.108,13.34
2021-10-24,1011010402,水生根茎类,7.288779914733787,19,47.917,4.655614917461443
2021-10-24,1011010501,茄类,5.955702068965517,10,11.389000000000001,8.397100711212573
2021-10-24,1011010504,辣椒类,6.359024341833723,45,41.481,6.706951616402691
2021-10-24,1011010801,食用菌,8.326289891731603,72,55.632000000000005,5.278704342824274
2021-10-25,1011010101,花叶类,7.641585503783297,100,48.556,6.288996416508774
2021-10-25,1011010201,花菜类,8.819250712250712,5,8.749,14.38
2021-10-25,1011010402,水生根茎类,7.290885177891681,19,33.696,4.650979344729344
2021-10-25,1011010501,茄类,6.1477020689655175,10,7.279,8.863967577964006
2021-10-25,1011010504,辣椒类,6.404802119611501,45,27.46,6.994323379461034
2021-10-25,1011010801,食用菌,8.377817669509382,72,46.731,5.492543493612377
2021-10-26,1011010101,花叶类,7.639785503783298,100,66.948,6.574383103304057
2021-10-26,1011010201,花菜类,8.815250712250712,5,12.041,14.38
