分类编码,分类名称,ln价格,ln销量
1011010402,水生根茎类,2.0451,4.3535
1011010402,水生根茎类,1.9595,4.1152
1011010402,水生根茎类,1.9994,3.6173
1011010402,水生根茎类,2.0310,3.6104
1011010402,水生根茎类,1.9748,3.5688
1011010402,水生根茎类,2.0423,3.5833
1011010402,水生根茎类,1.9760,4.1450
1011010402,水生根茎类,2.0203,4.5897
1011010402,水生根茎类,1.9856,4.2134
1011010402,水生根茎类,2.0294,3.4724
1011010402,水生根茎类,1.9494,3.3839
1011010402,水生根茎类,1.8772,2.6338
1011010402,水生根茎类,2.0180,4.3070
1011010402,水生根茎类,1.9914,4.0994
1011010402,水生根茎类,2.0351,3.1267
1011010402,水生根茎类,2.0266,3.4357
1011010402,水生根茎类,2.0018,3.0593
1011010402,水生根茎类,1.9644,2.8359
1011010402,水生根茎类,1.9891,3.6979
1011010402,水生根茎类,2.0224,4.2954
1011010402,水生根茎类,1.9935,4.0003
1011010402,水生根茎类,1.9644,3.3284
1011010402,水生根茎类,2.0351,3.4601
1011010402,水生根茎类,1.9307,2.8463
1011010402,水生根茎类,2.0357,3.7057
1011010402,水生根茎类,1.9968,4.0927
1011010402,水生根茎类,2.0154,5.2112
1011010402,水生根茎类,1.9307,4.2349
1011010402,水生根茎类,2.0355,5.5784
1011010402,水生根茎类,2.0698,3.4191
1011010402,水生根茎类,2.0698,3.9168
1011010402,水生根茎类,2.0698,3.3924
1011010402,水生根茎类,2.0698,4.1272
1011010402,水生根茎类,2.0698,3.6121
1011010402,水生根茎类,1.7228,1.1522
1011010402,水生根茎类,1.9696,0.5928
1011010402,水生根茎类,1.9696,2.2186
1011010402,水生根茎类,1.9696,2.8991
1011010402,水生根茎类,1.9696,3.7332
1011010402,水生根茎类,1.9138,4.2175
1011010402,水生根茎类,1.9270,4.1640
1011010402,水生根茎类,1.8013,3.8603
1011010402,水生根茎类,1.8845,3.4025
1011010402,水生根茎类,1.8992,4.2943
1011010402,水生根茎类,1.9062,4.1492
1011010402,水生根茎类,1.9249,3.4068
1011010402,水生根茎类,1.8731,3.9207
1011010402,水生根茎类,1.8243,3.3986
1011010402,水生根茎类,1.8179,4.1108
1011010402,水生根茎类,1.8073,4.0809
1011010402,水生根茎类,1.8073,4.5828
1011010402,水生根茎类,1.8693,4.1762
1011010402,水生根茎类,1.8828,4.2065
1011010402,水生根茎类,1.8243,3.9851
1011010402,水生根茎类,1.8309,4.1227
1011010402,水生根茎类,1.9331,3.8071
1011010402,水生根茎类,1.9438,3.9980
1011010402,水生根茎类,1.9331,4.1251
1011010402,水生根茎类,1.9228,4.6552
1011010402,水生根茎类,1.8970,4.0254
1011010402,水生根茎类,1.9237,4.2838
1011010402,水生根茎类,1.9206,4.0991
1011010402,水生根茎类,1.9281,4.1940
1011010402,水生根茎类,1.8832,4.1356
1011010402,水生根茎类,1.8963,4.6374
1011010402,水生根茎类,1.8597,4.5272
1011010402,水生根茎类,2.3189,3.9952
1011010402,水生根茎类,2.2919,3.9283
1011010402,水生根茎类,2.2697,3.8899
1011010402,水生根茎类,2.2837,3.4874
1011010402,水生根茎类,1.8483,4.1229
1011010402,水生根茎类,1.8879,3.9801
1011010402,水生根茎类,1.9240,4.0393
1011010402,水生根茎类,1.8994,3.6879
1011010402,水生根茎类,1.9259,3.8253
1011010402,水生根茎类,1.7669,3.8041
1011010402,水生根茎类,1.7784,3.7762
1011010402,水生根茎类,1.7927,3.4582
1011010402,水生根茎类,2.0209,4.7249
1011010402,水生根茎类,2.0845,4.5284
1011010402,水生根茎类,2.0870,4.1171
1011010402,水生根茎类,2.0926,4.4580
1011010402,水生根茎类,2.0972,4.4341
1011010402,水生根茎类,2.0989,5.0570
1011010402,水生根茎类,2.1008,5.5297
1011010402,水生根茎类,2.0360,3.6656
1011010402,水生根茎类,2.0786,3.8449
1011010402,水生根茎类,2.0845,4.4407
1011010402,水生根茎类,2.0388,4.5771
1011010402,水生根茎类,2.0409,4.2895
1011010402,水生根茎类,1.9539,4.4935
1011010402,水生根茎类,1.9279,4.1569
1011010402,水生根茎类,1.9820,3.8810
1011010402,水生根茎类,1.9525,3.9586
1011010402,水生根茎类,1.9072,3.7058
1011010402,水生根茎类,1.8739,3.5346
1011010402,水生根茎类,1.9072,3.4736
1011010402,水生根茎类,1.8907,4.0068
1011010402,水生根茎类,1.8611,4.4497
1011010402,水生根茎类,1.7854,4.4250
1011010402,水生根茎类,1.8813,2.4582
1011010402,水生根茎类,1.6067,3.2447
1011010402,水生根茎类,1.8882,3.7220
1011010402,水生根茎类,1.8865,3.7555
1011010402,水生根茎类,1.8881,3.8971
1011010402,水生根茎类,1.8708,4.3457
1011010402,水生根茎类,1.8702,4.3052
1011010402,水生根茎类,1.7830,3.4163
1011010402,水生根茎类,1.7694,3.6778
1011010402,水生根茎类,1.7755,3.7187
1011010402,水生根茎类,1.8470,3.4899
1011010402,水生根茎类,1.7809,3.3489
1011010402,水生根茎类,1.8082,4.1858
1011010402,水生根茎类,1.8739,3.8768
1011010402,水生根茎类,1.8204,3.1843
1011010402,水生根茎类,1.8097,3.1840
1011010402,水生根茎类,1.8357,3.4380
1011010402,水生根茎类,1.7407,3.1143
1011010402,水生根茎类,1.7501,3.5665
1011010402,水生根茎类,1.8073,3.7335
1011010402,水生根茎类,1.8884,3.5450
1011010402,水生根茎类,1.8601,2.5901
1011010402,水生根茎类,1.9019,3.0450
1011010402,水生根茎类,1.8538,2.7567
1011010402,水生根茎类,1.8033,3.0789
1011010402,水生根茎类,1.9019,3.3692
1011010402,水生根茎类,1.9019,3.5275
1011010402,水生根茎类,1.9019,3.4464
1011010402,水生根茎类,1.8541,2.9129
1011010402,水生根茎类,1.9019,2.9726
1011010402,水生根茎类,1.8499,2.8851
1011010402,水生根茎类,1.9019,3.1039
1011010402,水生根茎类,1.9478,3.0732
1011010402,水生根茎类,1.9945,3.6504
1011010402,水生根茎类,2.0019,3.5060
1011010402,水生根茎类,1.9163,2.9133
1011010402,水生根茎类,1.9060,2.2630
1011010402,水生根茎类,1.9377,2.8726
1011010402,水生根茎类,1.9619,3.2551
1011010402,水生根茎类,1.9399,3.8301
1011010402,水生根茎类,2.0019,4.0062
1011010402,水生根茎类,2.0019,3.7321
1011010402,水生根茎类,1.9928,3.1351
1011010402,水生根茎类,2.0019,2.5421
1011010402,水生根茎类,1.9866,2.8741
1011010402,水生根茎类,1.9802,3.2369
1011010402,水生根茎类,1.9840,3.1126
1011010402,水生根茎类,1.9866,3.7081
1011010402,水生根茎类,1.9866,3.4028
1011010402,水生根茎类,1.9838,2.7367
1011010402,水生根茎类,1.9711,2.6957
1011010402,水生根茎类,1.9748,3.1376
1011010402,水生根茎类,1.9841,2.5767
1011010402,水生根茎类,1.9759,3.0983
1011010402,水生根茎类,1.9866,3.2897
1011010402,水生根茎类,1.9866,3.3278
1011010402,水生根茎类,1.9795,3.3919
1011010402,水生根茎类,1.9866,2.7065
1011010402,水生根茎类,1.9866,3.1863
1011010402,水生根茎类,1.7765,2.2914
1011010402,水生根茎类,1.9866,2.8111
1011010402,水生根茎类,1.9818,3.0316
1011010402,水生根茎类,1.9866,3.4819
1011010402,水生根茎类,1.9866,2.8830
1011010402,水生根茎类,1.9143,2.0251
1011010402,水生根茎类,1.9866,2.9491
1011010402,水生根茎类,1.9866,2.7115
1011010402,水生根茎类,1.9866,3.2710
1011010402,水生根茎类,1.9511,3.3684
1011010402,水生根茎类,1.7322,2.8008
1011010402,水生根茎类,1.7199,1.9553
1011010402,水生根茎类,1.9469,2.7145
1011010402,水生根茎类,1.9611,2.5027
1011010402,水生根茎类,1.9611,2.4991
1011010402,水生根茎类,1.9304,3.3650
1011010402,水生根茎类,1.9579,3.2996
1011010402,水生根茎类,1.7322,2.3313
1011010402,水生根茎类,1.7322,2.5863
1011010402,水生根茎类,1.7259,2.3019
1011010402,水生根茎类,1.9894,1.5480
1011010402,水生根茎类,1.9847,2.4574
1011010402,水生根茎类,1.9429,2.7002
1011010402,水生根茎类,1.7353,3.2065
1011010402,水生根茎类,1.9894,2.8322
1011010402,水生根茎类,1.9639,3.1247
1011010402,水生根茎类,1.7408,3.0052
1011010402,水生根茎类,1.7322,2.4498
1011010402,水生根茎类,1.7408,2.2013
1011010402,水生根茎类,1.7408,2.5993
1011010402,水生根茎类,1.6310,2.8781
1011010402,水生根茎类,1.7408,2.9348
1011010402,水生根茎类,1.9288,2.2647
1011010402,水生根茎类,1.9537,2.0023
1011010402,水生根茎类,1.9258,2.3356
1011010402,水生根茎类,1.9203,2.2532
1011010402,水生根茎类,1.9258,2.7940
1011010402,水生根茎类,1.9258,3.0280
1011010402,水生根茎类,1.8893,2.7638
1011010402,水生根茎类,1.8893,2.0116
1011010402,水生根茎类,1.8893,2.2621
1011010402,水生根茎类,1.9373,2.5567
1011010402,水生根茎类,1.9139,2.1761
1011010402,水生根茎类,1.9542,2.2680
1011010402,水生根茎类,1.9588,2.4064
1011010402,水生根茎类,1.9558,2.6112
1011010402,水生根茎类,1.7973,2.1295
1011010402,水生根茎类,1.7921,2.6836
1011010402,水生根茎类,1.9516,2.2422
1011010402,水生根茎类,1.9450,2.6363
1011010402,水生根茎类,1.9450,2.9998
1011010402,水生根茎类,1.9044,3.2177
1011010402,水生根茎类,1.8941,3.1271
1011010402,水生根茎类,1.8941,2.5455
1011010402,水生根茎类,1.8646,2.1806
1011010402,水生根茎类,1.8209,2.0618
1011010402,水生根茎类,1.8914,2.2763
1011010402,水生根茎类,1.8752,2.4839
1011010402,水生根茎类,1.9192,3.3687
1011010402,水生根茎类,1.9128,3.0468
1011010402,水生根茎类,1.8426,2.5321
1011010402,水生根茎类,1.8362,2.6678
1011010402,水生根茎类,1.8873,2.6491
1011010402,水生根茎类,1.8851,2.2251
1011010402,水生根茎类,1.8438,2.7610
1011010402,水生根茎类,1.8565,2.9506
1011010402,水生根茎类,1.8562,3.0562
1011010402,水生根茎类,1.8447,2.3371
1011010402,水生根茎类,1.8876,2.4894
1011010402,水生根茎类,1.8259,1.9857
1011010402,水生根茎类,1.8675,2.8174
1011010402,水生根茎类,2.7370,2.7402
1011010402,水生根茎类,2.7480,3.1191
1011010402,水生根茎类,2.7834,3.1516
1011010402,水生根茎类,2.4758,2.4432
1011010402,水生根茎类,2.7972,2.4559
1011010402,水生根茎类,2.6865,3.3024
1011010402,水生根茎类,2.6729,3.6576
1011010402,水生根茎类,2.6177,2.9273
1011010402,水生根茎类,2.7486,2.7760
1011010402,水生根茎类,2.6502,2.8034
1011010402,水生根茎类,2.7482,2.3403
1011010402,水生根茎类,2.6321,2.8006
1011010402,水生根茎类,2.5637,2.7044
1011010402,水生根茎类,2.7365,3.1331
1011010402,水生根茎类,2.6700,2.9663
1011010501,茄类,1.7478,3.5660
1011010501,茄类,1.8890,3.4719
1011010501,茄类,1.8890,3.5806
1011010501,茄类,1.8890,4.0442
1011010501,茄类,1.8885,4.1242
1011010501,茄类,2.0127,3.4251
1011010501,茄类,2.0127,3.4692
1011010501,茄类,2.0080,3.6806
1011010501,茄类,2.0127,3.2551
1011010501,茄类,1.9978,3.6339
1011010501,茄类,2.0022,4.2236
1011010501,茄类,1.9951,4.4031
1011010501,茄类,2.0082,3.7928
1011010501,茄类,2.0033,3.5481
1011010501,茄类,2.0192,3.6420
1011010501,茄类,1.9761,3.2804
1011010501,茄类,2.0114,3.6177
1011010501,茄类,2.0067,4.0357
1011010501,茄类,2.0338,4.2735
1011010501,茄类,2.0336,3.5248
1011010501,茄类,2.0390,3.2993
1011010501,茄类,2.0311,3.8763
1011010501,茄类,2.0012,3.7874
1011010501,茄类,2.0269,3.5545
1011010501,茄类,2.0273,4.1251
1011010501,茄类,2.1495,4.2416
1011010501,茄类,2.1515,3.5869
1011010501,茄类,2.1149,3.6973
1011010501,茄类,2.1402,3.7081
1011010501,茄类,2.1432,3.8354
1011010501,茄类,2.1532,3.5291
1011010501,茄类,2.0418,3.8878
1011010501,茄类,1.9273,3.9297
1011010501,茄类,1.9273,3.8109
1011010501,茄类,2.0466,3.4207
1011010501,茄类,2.0466,3.9014
1011010501,茄类,2.0794,3.4530
1011010501,茄类,1.4488,3.9474
1011010501,茄类,1.4488,4.1552
1011010501,茄类,1.4488,3.9481
1011010501,茄类,1.4488,3.8642
1011010501,茄类,1.4787,3.5137
1011010501,茄类,2.0298,3.5838
1011010501,茄类,2.0298,3.4375
1011010501,茄类,2.0298,3.6330
1011010501,茄类,2.0466,3.7677
1011010501,茄类,2.0466,3.8788
1011010501,茄类,2.0466,3.5557
1011010501,茄类,2.1532,3.5269
1011010501,茄类,2.1532,3.4127
1011010501,茄类,2.1681,3.6365
1011010501,茄类,2.2631,3.3909
1011010501,茄类,2.4296,3.4152
1011010501,茄类,2.4296,3.8568
1011010501,茄类,2.2631,3.2912
1011010501,茄类,2.2631,3.1473
1011010501,茄类,2.2631,3.4250
1011010501,茄类,2.5045,2.9512
1011010501,茄类,2.5089,3.2026
1011010501,茄类,2.5067,3.4234
1011010501,茄类,2.5067,3.0746
1011010501,茄类,2.4327,2.7690
1011010501,茄类,2.5045,3.2707
1011010501,茄类,2.5045,2.6299
1011010501,茄类,2.5714,2.6513
1011010501,茄类,2.4327,3.0073
1011010501,茄类,2.4328,3.5184
1011010501,茄类,2.4328,3.5085
1011010501,茄类,2.4328,2.8545
1011010501,茄类,2.4328,3.0264
1011010501,茄类,2.4169,2.4883
1011010501,茄类,2.4170,2.8283
1011010501,茄类,2.3513,3.0919
1011010501,茄类,2.4170,3.0639
1011010501,茄类,2.4158,3.3582
1011010501,茄类,2.2500,2.7809
1011010501,茄类,2.4144,2.5835
1011010501,茄类,2.2500,2.7209
1011010501,茄类,2.2500,3.1322
1011010501,茄类,2.2500,2.6250
1011010501,茄类,2.2500,3.4146
1011010501,茄类,2.0693,3.7251
1011010501,茄类,2.0727,3.0382
1011010501,茄类,2.0693,3.2511
1011010501,茄类,2.0693,3.1142
1011010501,茄类,2.0533,2.9392
1011010501,茄类,2.0533,3.2782
1011010501,茄类,2.0533,3.5121
1011010501,茄类,2.0533,3.0220
1011010501,茄类,1.9382,2.9124
1011010501,茄类,1.9199,3.2076
1011010501,茄类,1.9199,3.2529
1011010501,茄类,1.9159,3.4807
1011010501,茄类,1.7742,3.6574
1011010501,茄类,1.7742,4.1516
1011010501,茄类,1.7742,3.7808
1011010501,茄类,1.8241,3.4381
1011010501,茄类,1.8241,3.7452
1011010501,茄类,1.9029,3.3702
1011010501,茄类,1.9523,3.5112
1011010501,茄类,1.9561,3.1900
1011010501,茄类,1.9561,3.2889
1011010501,茄类,1.9561,3.5475
1011010501,茄类,2.0727,2.8835
1011010501,茄类,1.9599,3.1407
1011010501,茄类,1.9599,2.6205
1011010501,茄类,1.8328,2.9677
1011010501,茄类,1.8328,3.0027
1011010501,茄类,1.8310,3.4196
1011010501,茄类,1.8310,3.5935
1011010501,茄类,1.8310,2.9972
1011010501,茄类,1.8310,2.6230
1011010501,茄类,1.9584,2.7296
1011010501,茄类,1.9584,2.6895
1011010501,茄类,1.8371,2.6691
1011010501,茄类,1.8310,3.1010
1011010501,茄类,1.8310,3.4057
1011010501,茄类,1.7897,2.3793
1011010501,茄类,1.9037,2.5985
1011010501,茄类,1.8849,2.5045
1011010501,茄类,1.9223,2.6697
1011010501,茄类,1.8107,2.5008
1011010501,茄类,1.8107,2.8033
1011010501,茄类,1.8906,2.7348
1011010501,茄类,1.9223,2.4317
1011010501,茄类,1.9223,2.3838
1011010501,茄类,1.9223,2.3704
1011010501,茄类,1.9223,2.2046
1011010501,茄类,1.7900,1.9769
1011010501,茄类,1.7900,2.3867
1011010501,茄类,1.7900,2.8277
1011010501,茄类,1.7900,2.3089
1011010501,茄类,1.7900,2.2591
1011010501,茄类,1.7900,2.7463
1011010501,茄类,1.7900,2.7414
1011010501,茄类,1.7900,2.0849
1011010501,茄类,1.6374,2.8985
1011010501,茄类,1.6374,2.9392
1011010501,茄类,1.6374,2.7519
1011010501,茄类,1.6374,2.5034
1011010501,茄类,1.7900,2.7692
1011010501,茄类,1.9223,2.5501
1011010501,茄类,1.9223,2.2828
1011010501,茄类,1.9223,3.2485
1011010501,茄类,1.9223,3.2934
1011010501,茄类,1.7897,2.7664
1011010501,茄类,1.7900,2.6317
1011010501,茄类,1.8310,2.5801
1011010501,茄类,1.8310,2.5547
1011010501,茄类,1.8310,2.5783
1011010501,茄类,1.8371,2.9317
1011010501,茄类,1.8569,3.0302
1011010501,茄类,1.8570,2.9064
1011010501,茄类,1.9849,2.2269
1011010501,茄类,1.9849,2.2621
1011010501,茄类,1.9849,2.5582
1011010501,茄类,1.9850,2.4438
1011010501,茄类,1.9850,2.9281
1011010501,茄类,2.0041,2.9382
1011010501,茄类,2.1104,2.3549
1011010501,茄类,2.1104,2.3891
1011010501,茄类,2.1104,2.2915
1011010501,茄类,2.1105,2.4346
1011010501,茄类,2.1105,2.7026
1011010501,茄类,2.1235,2.4820
1011010501,茄类,2.1530,3.0371
1011010501,茄类,2.0949,2.5428
1011010501,茄类,2.0829,2.3317
1011010501,茄类,2.0794,2.2314
1011010501,茄类,2.0829,2.4977
1011010501,茄类,2.0829,2.9725
1011010501,茄类,2.0794,2.6758
1011010501,茄类,2.0794,2.6663
1011010501,茄类,2.0633,2.5647
1011010501,茄类,2.0705,2.4051
1011010501,茄类,2.0773,2.2407
1011010501,茄类,2.0633,2.2825
1011010501,茄类,2.0127,2.3349
1011010501,茄类,2.0614,2.7844
1011010501,茄类,2.1532,2.4744
1011010501,茄类,2.0840,2.5852
1011010501,茄类,2.0635,2.5448
1011010501,茄类,2.1830,2.7923
1011010501,茄类,2.1830,3.0313
1011010501,茄类,2.1828,2.8924
1011010501,茄类,2.1828,2.9070
1011010501,茄类,2.1828,2.5941
1011010501,茄类,2.1828,2.2892
1011010501,茄类,2.1828,2.6699
1011010501,茄类,2.2764,2.6166
1011010501,茄类,2.2764,2.5305
1011010501,茄类,2.2896,2.4890
1011010501,茄类,2.2896,2.8884
1011010501,茄类,2.2896,3.1678
1011010501,茄类,2.2896,2.7626
1011010501,茄类,2.3026,1.8412
1011010501,茄类,2.2115,2.9255
1011010501,茄类,2.2255,2.6840
1011010501,茄类,2.2255,3.0012
1011010501,茄类,2.2255,3.2033
1011010501,茄类,2.3154,2.3288
1011010501,茄类,2.3154,2.2304
1011010501,茄类,2.3154,2.9612
1011010501,茄类,2.3154,3.1532
1011010501,茄类,2.2255,2.5123
1011010501,茄类,2.2255,3.0122
1011010501,茄类,2.2255,3.1700
1011010501,茄类,2.2394,2.9978
1011010501,茄类,2.2394,2.7775
1011010501,茄类,2.2394,2.4796
1011010501,茄类,2.3281,2.8787
1011010501,茄类,2.3281,2.7128
1011010501,茄类,2.3844,3.1391
1011010501,茄类,2.3844,3.2032
1011010501,茄类,2.5219,2.6148
1011010501,茄类,2.5219,3.1836
1011010501,茄类,2.5219,2.7039
1011010501,茄类,2.4588,3.3220
1011010501,茄类,2.4587,3.2545
1011010501,茄类,2.4587,3.6649
1011010501,茄类,2.4759,3.7759
1011010501,茄类,2.5380,4.0660
1011010501,茄类,2.5418,4.4763
1011010501,茄类,2.5500,4.7785
1011010501,茄类,2.4849,3.3662
1011010501,茄类,2.4849,3.2213
1011010501,茄类,2.4849,3.6802
1011010501,茄类,2.4849,3.4546
1011010501,茄类,2.4849,3.4131
1011010501,茄类,2.4849,2.8998
1011010501,茄类,2.4111,2.6224
1011010501,茄类,2.3910,3.0818
1011010501,茄类,2.3188,3.5205
1011010501,茄类,2.3092,2.7389
1011010501,茄类,2.2839,3.2359
1011010501,茄类,2.1801,3.1210
1011010501,茄类,2.0794,3.5444
1011010501,茄类,2.0794,3.4432
1011010501,茄类,2.0794,3.1170
1011010501,茄类,2.0794,3.3216
1011010501,茄类,2.0794,3.3044
1011010501,茄类,2.0828,2.8058
1011010501,茄类,2.0828,3.1635
1011010501,茄类,2.0828,3.0128
1011010501,茄类,2.0794,3.1349
1011010501,茄类,2.0794,3.6422
1011010501,茄类,2.1832,3.2865
1011010501,茄类,2.1832,2.9864
1011010501,茄类,2.1828,3.0368
1011010501,茄类,2.0794,2.6637
1011010501,茄类,2.1862,2.7955
1011010501,茄类,2.1862,3.1712
1011010501,茄类,2.1862,3.2747
1011010501,茄类,2.1923,2.8748
1011010501,茄类,2.0794,2.6143
1011010501,茄类,2.0929,2.6084
1011010501,茄类,2.0794,2.9608
1011010501,茄类,2.1234,2.4737
1011010501,茄类,2.1234,2.7872
1011010501,茄类,2.1234,3.0670
1011010501,茄类,2.1234,2.8875
1011010501,茄类,2.1112,2.4476
1011010501,茄类,2.1234,2.9607
1011010501,茄类,2.1112,2.7156
1011010501,茄类,2.1234,2.6825
1011010501,茄类,2.1234,3.0593
1011010501,茄类,2.1169,3.2624
1011010501,茄类,2.1169,2.9770
1011010501,茄类,2.1169,2.7812
1011010501,茄类,2.1169,3.0637
1011010501,茄类,2.1169,3.0750
1011010501,茄类,2.1112,3.0255
1011010501,茄类,2.1136,3.0284
1011010501,茄类,2.1112,3.4877
1011010501,茄类,2.0828,3.1345
1011010501,茄类,2.0794,2.8029
1011010501,茄类,2.0794,1.1436
1011010501,茄类,1.8339,2.7858
1011010501,茄类,1.8339,3.0116
1011010501,茄类,2.2744,2.8594
1011010501,茄类,2.2744,3.2397
1011010501,茄类,2.2764,3.2149
1011010501,茄类,2.0794,2.3227
1011010501,茄类,2.0828,2.5953
1011010501,茄类,2.0794,2.9431
1011010501,茄类,2.0794,2.4974
1011010501,茄类,2.0950,2.7325
1011010501,茄类,2.0950,3.0159
1011010501,茄类,2.0950,3.3663
1011010501,茄类,2.0950,2.8513
1011010501,茄类,1.9797,2.7871
1011010501,茄类,1.8543,3.2817
1011010501,茄类,1.8552,2.7231
1011010501,茄类,1.8552,3.3115
1011010501,茄类,1.8151,3.6322
1011010501,茄类,1.9622,3.2071
1011010501,茄类,1.9622,2.5351
1011010501,茄类,1.9283,3.4353
1011010501,茄类,1.8354,3.3137
1011010501,茄类,1.8354,2.7540
1011010501,茄类,2.0904,3.2879
1011010501,茄类,2.0747,2.9945
1011010501,茄类,1.8354,3.1261
1011010501,茄类,2.0426,3.2259
1011010501,茄类,2.0426,2.8921
1011010501,茄类,2.0405,2.8530
1011010501,茄类,2.1450,3.1216
1011010501,茄类,1.9239,3.0313
1011010501,茄类,1.9990,3.1191
1011010501,茄类,1.9382,3.4259
1011010501,茄类,1.9199,3.2171
1011010501,茄类,1.6374,3.2784
1011010501,茄类,1.6148,2.9574
1011010501,茄类,1.6048,3.0295
1011010501,茄类,1.6048,3.4717
1011010501,茄类,1.5895,3.7081
1011010501,茄类,1.6048,2.9449
1011010501,茄类,1.6048,3.3986
1011010501,茄类,1.6048,3.1690
1011010501,茄类,1.5991,3.0242
1011010501,茄类,1.6148,3.0991
1011010501,茄类,1.7700,3.0858
1011010501,茄类,1.9078,3.2521
1011010501,茄类,1.9078,3.7455
1011010501,茄类,1.9078,2.8357
1011010501,茄类,1.7734,2.8870
1011010501,茄类,1.7734,2.7606
1011010501,茄类,1.7518,2.7502
1011010501,茄类,1.7518,2.8017
1011010501,茄类,1.7518,2.9064
1011010501,茄类,1.7443,3.2972
1011010501,茄类,1.7443,3.2333
1011010501,茄类,1.7443,3.2935
1011010501,茄类,1.7269,3.3216
1011010501,茄类,1.7269,2.4578
1011010501,茄类,1.7269,2.8180
1011010501,茄类,1.7179,3.5937
1011010501,茄类,1.5509,3.4224
1011010501,茄类,1.5530,3.3968
1011010501,茄类,1.7269,3.2032
1011010501,茄类,1.7179,2.9628
1011010501,茄类,1.7179,3.2173
1011010501,茄类,1.7043,2.8074
1011010501,茄类,1.9110,3.8727
1011010501,茄类,1.9108,3.6891
1011010501,茄类,1.6764,3.6255
1011010501,茄类,1.7092,3.0300
1011010501,茄类,1.7043,2.9853
1011010501,茄类,1.7043,3.3406
1011010501,茄类,1.7043,3.3083
1011010501,茄类,1.7043,3.4173
1011010501,茄类,1.7043,4.1252
1011010501,茄类,1.7043,2.9213
1011010501,茄类,1.7043,3.4508
1011010501,茄类,1.6979,3.2132
1011010501,茄类,1.7158,2.9726
1011010501,茄类,1.8595,2.5569
1011010501,茄类,1.8595,3.5681
1011010501,茄类,1.8595,3.4587
1011010501,茄类,1.8595,3.0487
1011010501,茄类,1.8477,2.9817
1011010501,茄类,1.8477,3.3115
1011010501,茄类,1.8477,3.2687
1011010501,茄类,1.6764,3.3522
1011010501,茄类,1.7041,3.8562
1011010501,茄类,1.7043,3.6697
1011010501,茄类,1.6764,3.9037
1011010501,茄类,1.6764,3.8919
1011010501,茄类,1.3410,3.4580
1011010501,茄类,1.6810,3.4989
1011010501,茄类,1.6764,3.1272
1011010501,茄类,1.6764,3.9106
1011010501,茄类,1.6991,3.6980
1011010501,茄类,1.6991,3.1791
1011010501,茄类,1.6991,3.3367
1011010501,茄类,1.7163,3.0097
1011010501,茄类,1.7724,2.8461
1011010501,茄类,1.7347,3.9774
1011010501,茄类,1.8638,3.3985
1011010501,茄类,1.8618,3.4533
1011010501,茄类,1.9737,2.9950
1011010501,茄类,1.9737,2.9613
1011010501,茄类,2.0743,3.1159
1011010501,茄类,2.1886,3.2823
1011010501,茄类,2.2622,2.9497
1011010501,茄类,2.2202,3.6117
1011010501,茄类,2.2202,3.3924
1011010501,茄类,2.2585,2.7964
1011010501,茄类,2.2431,3.0410
1011010501,茄类,2.2431,2.7441
1011010501,茄类,2.2131,4.0863
1011010501,茄类,2.2135,3.5218
1011010501,茄类,2.2087,3.2001
1011010501,茄类,2.0608,3.0222
1011010501,茄类,2.0901,3.5717
1011010501,茄类,2.1084,3.8804
1011010501,茄类,2.1141,3.5010
1011010501,茄类,2.1568,3.3714
1011010501,茄类,2.5230,3.0121
1011010501,茄类,2.5230,3.1690
1011010501,茄类,2.5589,3.4717
1011010501,茄类,2.5149,3.4345
1011010501,茄类,2.3834,3.1073
1011010501,茄类,2.3822,3.2487
1011010501,茄类,2.3871,3.6156
1011010501,茄类,2.2254,3.8934
1011010501,茄类,2.2254,3.5579
1011010501,茄类,2.2254,3.4419
1011010501,茄类,2.0394,3.2053
1011010501,茄类,2.0585,3.3522
1011010501,茄类,2.0840,3.2203
1011010501,茄类,2.0570,3.4493
1011010501,茄类,2.2588,3.2485
1011010501,茄类,2.0855,3.5230
1011010501,茄类,2.0855,3.0847
1011010501,茄类,1.8562,3.3916
1011010501,茄类,1.8562,3.1221
1011010501,茄类,1.8562,3.3010
1011010501,茄类,1.9617,3.5508
1011010501,茄类,1.8910,3.5080
1011010501,茄类,1.8910,3.5287
1011010501,茄类,1.8910,3.6868
1011010501,茄类,1.9998,3.7186
1011010501,茄类,2.0134,3.6746
1011010501,茄类,2.1151,3.3056
1011010501,茄类,2.1151,3.1991
1011010501,茄类,2.1286,3.0294
1011010501,茄类,2.1315,3.2893
1011010501,茄类,2.1044,3.4283
1011010501,茄类,2.1315,3.0309
1011010501,茄类,2.1073,2.9536
1011010501,茄类,2.1073,2.7924
1011010501,茄类,2.1073,2.5498
1011010501,茄类,2.1073,2.6020
1011010501,茄类,2.1073,3.2591
1011010501,茄类,2.1073,3.5527
1011010501,茄类,2.0101,3.2744
1011010501,茄类,2.0068,3.1950
1011010501,茄类,2.0068,3.0391
1011010501,茄类,1.9086,3.3607
1011010501,茄类,1.9172,3.1219
1011010501,茄类,1.8814,3.2556
1011010501,茄类,1.8737,3.8466
1011010501,茄类,1.8880,3.7104
1011010501,茄类,1.8820,3.4923
1011010501,茄类,1.8687,3.4343
1011010501,茄类,1.8774,3.1287
1011010501,茄类,1.8920,2.7285
1011010501,茄类,1.8730,3.5982
1011010501,茄类,1.9794,3.3586
1011010501,茄类,2.0794,2.4277
1011010501,茄类,2.0539,2.9804
