单品A编码,单品A名称,单品B编码,单品B名称,相关系数,p值,FDR_q值,符号,是否稳健边
102900011030059,云南生菜(份),102900011033920,黄心菜(2),0.5954,0.0,0.0,正,否
102900011030059,云南生菜(份),102900011033944,杏鲍菇(2),0.7815,0.0,0.0,正,否
102900011030059,云南生菜(份),102900011034026,枝江青梗散花,0.7942,0.0,0.0,正,否
102900011030059,云南生菜(份),102900011034224,小青菜(份),0.6561,0.0,0.0,正,否
102900011030059,云南生菜(份),102900011034231,奶白菜(份),0.745,0.0,0.0,正,否
102900011030059,云南生菜(份),102900011034330,双孢菇(盒),0.4591,0.0,0.0,正,否
102900011030059,云南生菜(份),102900011034439,青红杭椒组合装(份),0.7074,0.0,0.0,正,否
102900011030059,云南生菜(份),102900011035078,红椒(2),0.6786,0.0,0.0,正,否
102900011030059,云南生菜(份),102900051004294,青线椒,-0.6073,0.0,0.0,负,否
102900011030059,云南生菜(份),106949711300259,金针菇(盒),0.6566,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011030110,菠菜(份),0.7552,0.0,0.0,正,是
102900011030097,云南油麦菜(份),102900011030134,菜心(份),0.605,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011030141,上海青(份),0.6606,0.0,0.0,正,是
102900011030097,云南油麦菜(份),102900011030912,海鲜菇(份),0.5397,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011030929,鲜木耳(份),0.5905,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011031100,小米椒(份),0.7936,0.0,0.0,正,是
102900011030097,云南油麦菜(份),102900011031582,青尖椒(份),0.5156,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011031926,虫草花(份),0.451,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011031995,姬菇(份),0.494,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011032022,小皱皮(份),0.8162,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011032213,红杭椒(份),0.5024,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011032237,青线椒(份),0.5899,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011032244,红尖椒(份),0.497,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011032251,螺丝椒(份),0.6457,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011032343,七彩椒(2),0.5989,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011032367,红灯笼椒(2),0.4603,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011032619,西峡香菇(2),0.4634,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011032732,高瓜(2),0.5796,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011032848,姜蒜小米椒组合装(小份),0.7247,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011033906,保康高山大白菜,0.4346,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011033920,黄心菜(2),0.5876,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011033937,金针菇(2),0.4158,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011033944,杏鲍菇(2),0.7564,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011034026,枝江青梗散花,0.7719,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011034224,小青菜(份),0.6311,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011034231,奶白菜(份),0.6964,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011034330,双孢菇(盒),0.4548,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011034439,青红杭椒组合装(份),0.6793,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900011035078,红椒(2),0.6392,0.0,0.0,正,否
102900011030097,云南油麦菜(份),102900051004294,青线椒,-0.613,0.0,0.0,负,否
102900011030097,云南油麦菜(份),106949711300259,金针菇(盒),0.6172,0.0,0.0,正,否
102900011030110,菠菜(份),102900011030134,菜心(份),0.4122,0.0,0.0,正,否
102900011030110,菠菜(份),102900011030141,上海青(份),0.4771,0.0,0.0,正,否
102900011030110,菠菜(份),102900011031100,小米椒(份),0.7399,0.0,0.0,正,是
102900011030110,菠菜(份),102900011031582,青尖椒(份),0.426,0.0,0.0,正,否
102900011030110,菠菜(份),102900011031926,虫草花(份),0.4875,0.0,0.0,正,否
102900011030110,菠菜(份),102900011032022,小皱皮(份),0.6769,0.0,0.0,正,否
102900011030110,菠菜(份),102900011032237,青线椒(份),0.4697,0.0,0.0,正,否
102900011030110,菠菜(份),102900011032244,红尖椒(份),0.4306,0.0,0.0,正,否
102900011030110,菠菜(份),102900011032251,螺丝椒(份),0.6189,0.0,0.0,正,否
102900011030110,菠菜(份),102900011032343,七彩椒(2),0.5664,0.0,0.0,正,否
102900011030110,菠菜(份),102900011032732,高瓜(2),0.4027,0.0,0.0,正,否
102900011030110,菠菜(份),102900011032848,姜蒜小米椒组合装(小份),0.6912,0.0,0.0,正,否
102900011030110,菠菜(份),102900011033944,杏鲍菇(2),0.6117,0.0,0.0,正,否
102900011030110,菠菜(份),102900011034026,枝江青梗散花,0.5477,0.0,0.0,正,否
102900011030110,菠菜(份),102900011034231,奶白菜(份),0.6588,0.0,0.0,正,否
102900011030110,菠菜(份),102900011034330,双孢菇(盒),0.4149,0.0,0.0,正,否
102900011030110,菠菜(份),102900011034439,青红杭椒组合装(份),0.5899,0.0,0.0,正,否
102900011030110,菠菜(份),102900011035078,红椒(2),0.6994,0.0,0.0,正,否
102900011030110,菠菜(份),102900011035740,蟹味菇与白玉菇双拼(盒),0.4214,0.0,0.0,正,否
102900011030110,菠菜(份),102900051004294,青线椒,-0.5847,0.0,0.0,负,否
102900011030110,菠菜(份),106949711300068,金针菇(袋)(3),-0.4611,0.0,0.0,负,否
102900011030110,菠菜(份),106949711300259,金针菇(盒),0.5651,0.0,0.0,正,否
102900011030110,菠菜(份),106958851400125,海鲜菇(袋)(4),-0.4094,0.0,0.0,负,否
102900011030134,菜心(份),102900011030141,上海青(份),0.8672,0.0,0.0,正,是
102900011030134,菜心(份),102900011030912,海鲜菇(份),0.6451,0.0,0.0,正,否
102900011030134,菜心(份),102900011030929,鲜木耳(份),0.6029,0.0,0.0,正,否
102900011030134,菜心(份),102900011031100,小米椒(份),0.5437,0.0,0.0,正,否
102900011030134,菜心(份),102900011031582,青尖椒(份),0.6155,0.0,0.0,正,否
102900011030134,菜心(份),102900011031995,姬菇(份),0.4876,0.0,0.0,正,否
102900011030134,菜心(份),102900011032022,小皱皮(份),0.581,0.0,0.0,正,否
102900011030134,菜心(份),102900011032213,红杭椒(份),0.5922,0.0,0.0,正,否
102900011030134,菜心(份),102900011032237,青线椒(份),0.4562,0.0,0.0,正,否
102900011030134,菜心(份),102900011032244,红尖椒(份),0.5831,0.0,0.0,正,否
102900011030134,菜心(份),102900011032367,红灯笼椒(2),0.517,0.0,0.0,正,否
102900011030134,菜心(份),102900011032619,西峡香菇(2),0.4082,0.0,0.0,正,否
102900011030134,菜心(份),102900011032732,高瓜(2),0.5781,0.0,0.0,正,否
102900011030134,菜心(份),102900011033906,保康高山大白菜,0.567,0.0,0.0,正,否
102900011030134,菜心(份),102900011033920,黄心菜(2),0.5898,0.0,0.0,正,否
102900011030134,菜心(份),102900011033944,杏鲍菇(2),0.5131,0.0,0.0,正,否
102900011030134,菜心(份),102900011034026,枝江青梗散花,0.6599,0.0,0.0,正,否
102900011030134,菜心(份),102900011034224,小青菜(份),0.7547,0.0,0.0,正,否
102900011030134,菜心(份),102900011035511,净藕(3),0.4138,0.0,0.0,正,否
102900011030134,菜心(份),106949711300259,金针菇(盒),0.4223,0.0,0.0,正,否
102900011030141,上海青(份),102900011030912,海鲜菇(份),0.6841,0.0,0.0,正,否
102900011030141,上海青(份),102900011030929,鲜木耳(份),0.6585,0.0,0.0,正,否
102900011030141,上海青(份),102900011031100,小米椒(份),0.5946,0.0,0.0,正,否
102900011030141,上海青(份),102900011031582,青尖椒(份),0.691,0.0,0.0,正,否
102900011030141,上海青(份),102900011031995,姬菇(份),0.5732,0.0,0.0,正,否
102900011030141,上海青(份),102900011032022,小皱皮(份),0.6431,0.0,0.0,正,否
102900011030141,上海青(份),102900011032213,红杭椒(份),0.6518,0.0,0.0,正,否
102900011030141,上海青(份),102900011032237,青线椒(份),0.4813,0.0,0.0,正,否
102900011030141,上海青(份),102900011032244,红尖椒(份),0.6382,0.0,0.0,正,否
102900011030141,上海青(份),102900011032367,红灯笼椒(2),0.5951,0.0,0.0,正,否
102900011030141,上海青(份),102900011032619,西峡香菇(2),0.483,0.0,0.0,正,否
102900011030141,上海青(份),102900011032732,高瓜(2),0.6154,0.0,0.0,正,否
102900011030141,上海青(份),102900011033906,保康高山大白菜,0.5812,0.0,0.0,正,否
102900011030141,上海青(份),102900011033920,黄心菜(2),0.6352,0.0,0.0,正,否
102900011030141,上海青(份),102900011033937,金针菇(2),0.4544,0.0,0.0,正,否
102900011030141,上海青(份),102900011033944,杏鲍菇(2),0.5626,0.0,0.0,正,否
102900011030141,上海青(份),102900011034026,枝江青梗散花,0.6966,0.0,0.0,正,否
102900011030141,上海青(份),102900011034224,小青菜(份),0.777,0.0,0.0,正,否
102900011030141,上海青(份),102900011034231,奶白菜(份),0.4742,0.0,0.0,正,否
102900011030141,上海青(份),102900011034439,青红杭椒组合装(份),0.4212,0.0,0.0,正,否
102900011030141,上海青(份),102900051004294,青线椒,-0.4208,0.0,0.0,负,否
102900011030141,上海青(份),106949711300259,金针菇(盒),0.4346,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011030929,鲜木耳(份),0.4948,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011031100,小米椒(份),0.4341,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011031926,虫草花(份),0.4895,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011032022,小皱皮(份),0.4091,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011032237,青线椒(份),0.4937,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011032244,红尖椒(份),0.4738,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011032251,螺丝椒(份),0.5918,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011032367,红灯笼椒(2),0.4261,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011033906,保康高山大白菜,0.4473,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011033944,杏鲍菇(2),0.6085,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011034026,枝江青梗散花,0.5631,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011034224,小青菜(份),0.5582,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011034231,奶白菜(份),0.5287,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011034439,青红杭椒组合装(份),0.4595,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011035078,红椒(2),0.4812,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011035511,净藕(3),0.4279,0.0,0.0,正,否
102900011030905,鱼腥草(份),102900011035788,西峡香菇(份) ,0.4696,0.0,0.0,正,否
102900011030905,鱼腥草(份),106949711300259,金针菇(盒),0.5064,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011030929,鲜木耳(份),0.7256,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011031100,小米椒(份),0.4937,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011031582,青尖椒(份),0.6034,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011031995,姬菇(份),0.6331,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011032022,小皱皮(份),0.5878,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011032213,红杭椒(份),0.6127,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011032244,红尖椒(份),0.5477,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011032251,螺丝椒(份),0.4494,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011032619,西峡香菇(2),0.4179,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011032732,高瓜(2),0.567,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011032848,姜蒜小米椒组合装(小份),0.4263,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011033906,保康高山大白菜,0.6675,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011033920,黄心菜(2),0.8125,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011033937,金针菇(2),0.4586,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011033944,杏鲍菇(2),0.555,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011034026,枝江青梗散花,0.7454,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011034224,小青菜(份),0.7056,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011034231,奶白菜(份),0.4799,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011035764,龙牙菜,0.4152,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011035771,黄白菜(1),0.4606,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900011035788,西峡香菇(份) ,0.4589,0.0,0.0,正,否
102900011030912,海鲜菇(份),102900051004294,青线椒,-0.4284,0.0,0.0,负,否
102900011030912,海鲜菇(份),106949711300259,金针菇(盒),0.5498,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011031100,小米椒(份),0.5549,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011031582,青尖椒(份),0.5587,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011031995,姬菇(份),0.5899,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011032022,小皱皮(份),0.601,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011032213,红杭椒(份),0.6196,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011032237,青线椒(份),0.5018,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011032244,红尖椒(份),0.6436,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011032251,螺丝椒(份),0.4732,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011032367,红灯笼椒(2),0.5649,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011032619,西峡香菇(2),0.4013,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011032732,高瓜(2),0.5568,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011033906,保康高山大白菜,0.6995,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011033920,黄心菜(2),0.7153,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011033937,金针菇(2),0.4105,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011033944,杏鲍菇(2),0.628,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011034026,枝江青梗散花,0.7597,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011034224,小青菜(份),0.784,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011034231,奶白菜(份),0.4533,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011034439,青红杭椒组合装(份),0.4583,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011035511,净藕(3),0.4358,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011035764,龙牙菜,0.4061,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011035771,黄白菜(1),0.4032,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900011035788,西峡香菇(份) ,0.4818,0.0,0.0,正,否
102900011030929,鲜木耳(份),102900051004294,青线椒,-0.4136,0.0,0.0,负,否
102900011030929,鲜木耳(份),106949711300259,金针菇(盒),0.6061,0.0,0.0,正,否
102900011031100,小米椒(份),102900011031582,青尖椒(份),0.4408,0.0,0.0,正,否
102900011031100,小米椒(份),102900011031926,虫草花(份),0.6038,0.0,0.0,正,否
102900011031100,小米椒(份),102900011032022,小皱皮(份),0.8377,0.0,0.0,正,否
102900011031100,小米椒(份),102900011032213,红杭椒(份),0.4247,0.0,0.0,正,否
102900011031100,小米椒(份),102900011032237,青线椒(份),0.5971,0.0,0.0,正,否
102900011031100,小米椒(份),102900011032244,红尖椒(份),0.5688,0.0,0.0,正,否
102900011031100,小米椒(份),102900011032251,螺丝椒(份),0.7481,0.0,0.0,正,否
102900011031100,小米椒(份),102900011032343,七彩椒(2),0.5562,0.0,0.0,正,否
102900011031100,小米椒(份),102900011032367,红灯笼椒(2),0.4359,0.0,0.0,正,否
102900011031100,小米椒(份),102900011032732,高瓜(2),0.4416,0.0,0.0,正,否
102900011031100,小米椒(份),102900011032848,姜蒜小米椒组合装(小份),0.7199,0.0,0.0,正,否
102900011031100,小米椒(份),102900011033906,保康高山大白菜,0.5429,0.0,0.0,正,否
102900011031100,小米椒(份),102900011033920,黄心菜(2),0.5219,0.0,0.0,正,否
102900011031100,小米椒(份),102900011033944,杏鲍菇(2),0.6907,0.0,0.0,正,否
102900011031100,小米椒(份),102900011034026,枝江青梗散花,0.6964,0.0,0.0,正,否
102900011031100,小米椒(份),102900011034224,小青菜(份),0.5155,0.0,0.0,正,否
102900011031100,小米椒(份),102900011034231,奶白菜(份),0.6083,0.0,0.0,正,否
102900011031100,小米椒(份),102900011034330,双孢菇(盒),0.5594,0.0,0.0,正,否
102900011031100,小米椒(份),102900011034439,青红杭椒组合装(份),0.5971,0.0,0.0,正,否
102900011031100,小米椒(份),102900011035078,红椒(2),0.66,0.0,0.0,正,否
102900011031100,小米椒(份),102900011035740,蟹味菇与白玉菇双拼(盒),0.4061,0.0,0.0,正,否
102900011031100,小米椒(份),102900051004294,青线椒,-0.6154,0.0,0.0,负,否
102900011031100,小米椒(份),106949711300068,金针菇(袋)(3),-0.4848,0.0,0.0,负,否
102900011031100,小米椒(份),106949711300259,金针菇(盒),0.7543,0.0,0.0,正,否
102900011031100,小米椒(份),106958851400125,海鲜菇(袋)(4),-0.4685,0.0,0.0,负,否
102900011031582,青尖椒(份),102900011031995,姬菇(份),0.6251,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011032022,小皱皮(份),0.5109,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011032206,青杭椒(份),0.4783,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011032213,红杭椒(份),0.7484,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011032237,青线椒(份),0.4264,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011032244,红尖椒(份),0.6352,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011032367,红灯笼椒(2),0.5853,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011032619,西峡香菇(2),0.4963,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011032732,高瓜(2),0.6179,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011032787,竹叶菜(份),0.4452,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011033920,黄心菜(2),0.6228,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011033937,金针菇(2),0.5422,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011033944,杏鲍菇(2),0.4767,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011034026,枝江青梗散花,0.5728,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011034224,小青菜(份),0.5834,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011034231,奶白菜(份),0.4349,0.0,0.0,正,否
102900011031582,青尖椒(份),102900011034439,青红杭椒组合装(份),0.4064,0.0,0.0,正,否
102900011031582,青尖椒(份),102900051004294,青线椒,-0.4086,0.0,0.0,负,否
102900011031926,虫草花(份),102900011032022,小皱皮(份),0.5142,0.0,0.0,正,否
102900011031926,虫草花(份),102900011032251,螺丝椒(份),0.7214,0.0,0.0,正,否
102900011031926,虫草花(份),102900011032343,七彩椒(2),0.4088,0.0,0.0,正,否
102900011031926,虫草花(份),102900011032848,姜蒜小米椒组合装(小份),0.5247,0.0,0.0,正,否
102900011031926,虫草花(份),102900011033906,保康高山大白菜,0.4476,0.0,0.0,正,否
102900011031926,虫草花(份),102900011033944,杏鲍菇(2),0.554,0.0,0.0,正,否
102900011031926,虫草花(份),102900011034026,枝江青梗散花,0.4418,0.0,0.0,正,否
102900011031926,虫草花(份),102900011034231,奶白菜(份),0.4866,0.0,0.0,正,否
102900011031926,虫草花(份),102900011034330,双孢菇(盒),0.5697,0.0,0.0,正,否
102900011031926,虫草花(份),102900011034439,青红杭椒组合装(份),0.4577,0.0,0.0,正,否
102900011031926,虫草花(份),102900011035078,红椒(2),0.6454,0.0,0.0,正,否
102900011031926,虫草花(份),102900011035740,蟹味菇与白玉菇双拼(盒),0.4872,0.0,0.0,正,否
102900011031926,虫草花(份),102900011035764,龙牙菜,0.5179,0.0,0.0,正,否
102900011031926,虫草花(份),102900011035771,黄白菜(1),0.4447,0.0,0.0,正,否
102900011031926,虫草花(份),102900011035788,西峡香菇(份) ,0.4561,0.0,0.0,正,否
102900011031926,虫草花(份),106949711300259,金针菇(盒),0.7429,0.0,0.0,正,否
102900011031995,姬菇(份),102900011032022,小皱皮(份),0.4646,0.0,0.0,正,否
102900011031995,姬菇(份),102900011032213,红杭椒(份),0.6086,0.0,0.0,正,否
102900011031995,姬菇(份),102900011032237,青线椒(份),0.4149,0.0,0.0,正,否
102900011031995,姬菇(份),102900011032244,红尖椒(份),0.4826,0.0,0.0,正,否
102900011031995,姬菇(份),102900011032367,红灯笼椒(2),0.5217,0.0,0.0,正,否
102900011031995,姬菇(份),102900011032619,西峡香菇(2),0.4832,0.0,0.0,正,否
102900011031995,姬菇(份),102900011032732,高瓜(2),0.4944,0.0,0.0,正,否
102900011031995,姬菇(份),102900011033920,黄心菜(2),0.6207,0.0,0.0,正,否
102900011031995,姬菇(份),102900011033937,金针菇(2),0.549,0.0,0.0,正,否
102900011031995,姬菇(份),102900011033944,杏鲍菇(2),0.4659,0.0,0.0,正,否
102900011031995,姬菇(份),102900011034026,枝江青梗散花,0.5415,0.0,0.0,正,否
102900011031995,姬菇(份),102900011034224,小青菜(份),0.5901,0.0,0.0,正,否
102900011031995,姬菇(份),102900011034439,青红杭椒组合装(份),0.4067,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011032213,红杭椒(份),0.5171,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011032237,青线椒(份),0.6547,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011032244,红尖椒(份),0.6033,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011032251,螺丝椒(份),0.6947,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011032343,七彩椒(2),0.5606,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011032367,红灯笼椒(2),0.5135,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011032732,高瓜(2),0.5817,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011032848,姜蒜小米椒组合装(小份),0.692,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011033906,保康高山大白菜,0.5548,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011033920,黄心菜(2),0.6151,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011033944,杏鲍菇(2),0.7394,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011034026,枝江青梗散花,0.7419,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011034224,小青菜(份),0.6256,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011034231,奶白菜(份),0.6486,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011034330,双孢菇(盒),0.4959,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011034439,青红杭椒组合装(份),0.6727,0.0,0.0,正,否
102900011032022,小皱皮(份),102900011035078,红椒(2),0.6189,0.0,0.0,正,否
102900011032022,小皱皮(份),102900051004294,青线椒,-0.6088,0.0,0.0,负,否
102900011032022,小皱皮(份),106949711300259,金针菇(盒),0.6677,0.0,0.0,正,否
102900011032022,小皱皮(份),106958851400125,海鲜菇(袋)(4),-0.431,0.0,0.0,负,否
102900011032206,青杭椒(份),102900011032213,红杭椒(份),0.4558,0.0,0.0,正,否
102900011032206,青杭椒(份),102900011032220,水果辣椒(份),0.4723,0.0,0.0,正,否
102900011032206,青杭椒(份),102900011032367,红灯笼椒(2),0.4106,0.0,0.0,正,否
102900011032206,青杭椒(份),102900011032787,竹叶菜(份),0.467,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011032237,青线椒(份),0.4623,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011032244,红尖椒(份),0.5954,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011032367,红灯笼椒(2),0.5637,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011032619,西峡香菇(2),0.4174,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011032732,高瓜(2),0.6239,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011032787,竹叶菜(份),0.4139,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011033906,保康高山大白菜,0.4651,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011033920,黄心菜(2),0.6742,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011033937,金针菇(2),0.6038,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011033944,杏鲍菇(2),0.4745,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011034026,枝江青梗散花,0.6219,0.0,0.0,正,否
102900011032213,红杭椒(份),102900011034224,小青菜(份),0.6152,0.0,0.0,正,否
102900011032213,红杭椒(份),102900051004294,青线椒,-0.4125,0.0,0.0,负,否
102900011032220,水果辣椒(份),102900011032787,竹叶菜(份),0.4234,0.0,0.0,正,否
102900011032237,青线椒(份),102900011032244,红尖椒(份),0.5816,0.0,0.0,正,否
102900011032237,青线椒(份),102900011032251,螺丝椒(份),0.6139,0.0,0.0,正,否
102900011032237,青线椒(份),102900011032343,七彩椒(2),0.4408,0.0,0.0,正,否
102900011032237,青线椒(份),102900011032367,红灯笼椒(2),0.5364,0.0,0.0,正,否
102900011032237,青线椒(份),102900011032732,高瓜(2),0.4182,0.0,0.0,正,否
102900011032237,青线椒(份),102900011033906,保康高山大白菜,0.4818,0.0,0.0,正,否
102900011032237,青线椒(份),102900011033920,黄心菜(2),0.4091,0.0,0.0,正,否
102900011032237,青线椒(份),102900011033944,杏鲍菇(2),0.6667,0.0,0.0,正,否
102900011032237,青线椒(份),102900011034026,枝江青梗散花,0.6307,0.0,0.0,正,否
102900011032237,青线椒(份),102900011034224,小青菜(份),0.538,0.0,0.0,正,否
102900011032237,青线椒(份),102900011034231,奶白菜(份),0.6195,0.0,0.0,正,否
102900011032237,青线椒(份),102900011034330,双孢菇(盒),0.5227,0.0,0.0,正,否
102900011032237,青线椒(份),102900011034439,青红杭椒组合装(份),0.6463,0.0,0.0,正,否
102900011032237,青线椒(份),102900011035078,红椒(2),0.5359,0.0,0.0,正,否
102900011032237,青线椒(份),102900051004294,青线椒,-0.4809,0.0,0.0,负,否
102900011032237,青线椒(份),106949711300259,金针菇(盒),0.4626,0.0,0.0,正,否
102900011032244,红尖椒(份),102900011032251,螺丝椒(份),0.4884,0.0,0.0,正,否
102900011032244,红尖椒(份),102900011032367,红灯笼椒(2),0.6318,0.0,0.0,正,否
102900011032244,红尖椒(份),102900011032732,高瓜(2),0.5541,0.0,0.0,正,否
102900011032244,红尖椒(份),102900011033906,保康高山大白菜,0.5728,0.0,0.0,正,否
102900011032244,红尖椒(份),102900011033920,黄心菜(2),0.5408,0.0,0.0,正,否
102900011032244,红尖椒(份),102900011033944,杏鲍菇(2),0.5881,0.0,0.0,正,否
102900011032244,红尖椒(份),102900011034026,枝江青梗散花,0.6315,0.0,0.0,正,否
102900011032244,红尖椒(份),102900011034224,小青菜(份),0.6508,0.0,0.0,正,否
102900011032244,红尖椒(份),102900011034231,奶白菜(份),0.4441,0.0,0.0,正,否
